id,item_id,name,name_kana,name_en,item_kind,slot,accessory_type,inheritance_from_accessory_id,inheritance_type,inheritance_note,equip_level,weight,attack,defense,max_hp,max_mp,charm,agility,dexterity,magic_attack,healing_power,description,effects_json,synthesis_effects_json,obtain_methods_json,image_url,source_url,detail_url,created_at,updated_at
94,accessory_yubi_15,破毒のリング,はどくのりんぐ,Ring of Immunity,accessory,指アクセサリー,指,,,,,,,2,,,3,,,,,毒の攻撃に 強くなる へびを模した指輪,"[""どくガード+50%""]","[""毒＆猛毒ガード+5%"", ""毒＆猛毒ガード+10%"", ""しゅび力+1"", ""しゅび力+2""]","[""スカラベキングのレアドロ"", ""ヒョウモンダークのレアドロ"", ""銀のフェザーチップ2枚"", ""すごろくの報酬""]",/storage/images/accessories/94-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-10.php,2026-03-12 13:01:14,2026-05-07 20:54:26
95,accessory_yubi_16,理性のリング,りせいのりんぐ,Ring of Clarity,accessory,指アクセサリー,指,,,,,,,2,,,3,,,,,混乱の攻撃に 強くなる 魔法の指輪,"[""混乱ガード+50%""]","[""混乱ガード+5%"", ""混乱ガード+10%"", ""しゅび力+1"", ""しゅび力+2""]","[""アルケミストンのレアドロ"", ""ドルイドのレアドロ"", ""マッドレインボーのレアドロ"", ""よろいのきしのレアドロ"", ""銀のフェザーチップ2枚"", ""すごろくの報酬""]",/storage/images/accessories/95-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-11.php,2026-03-12 13:01:17,2026-05-07 20:54:26
96,accessory_yubi_17,破幻のリング,はげんのりんぐ,Ring of Truth,accessory,指アクセサリー,指,,,,,,,2,,,3,,,,,幻惑の攻撃に 強くなる 奇妙な装飾の指輪,"[""幻惑ガード+50％""]","[""幻惑ガード+5%"", ""幻惑ガード+10%"", ""しゅび力+1"", ""しゅび力+2""]","[""エビルホークのレアドロ"", ""スーパーテンツクのレアドロ"", ""ダークプラネットのレアドロ"", ""デザートデーモンのレアドロ"", ""プロメテモスのレアドロ"", ""モテモテのレアドロ"", ""銀のフェザーチップ2枚"", ""すごろくの報酬""]",/storage/images/accessories/96-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-12.php,2026-03-12 13:01:19,2026-05-07 20:54:26
97,accessory_yubi_18,破呪のリング,はじゅのりんぐ,Ring of Riddance,accessory,指アクセサリー,指,,,,,,,2,,,3,,,,,呪いの攻撃に 強くなる 聖なる指輪,"[""呪いガード+50%""]","[""呪いガード+5%"", ""呪いガード10%"", ""しゅび力+1"", ""しゅび力+2""]","[""アスラ王のレアドロ"", ""ダークシルフのレアドロ"", ""ブロンドボーイのレアドロ"", ""ろうごくのぬしのレアドロ"", ""銀のフェザーチップ2枚"", ""すごろくの報酬""]",/storage/images/accessories/97-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-13.php,2026-03-12 13:01:21,2026-05-07 20:54:26
98,accessory_yubi_19,まんげつリング,まんげつりんぐ,Full Moon Ring,accessory,指アクセサリー,指,,,,,,,2,,,3,,,,,マヒの攻撃に 強くなる 清らかな指輪,"[""マヒガード+50%""]","[""マヒガード+5%"", ""マヒガード+10%"", ""しゅび力+1"", ""しゅび力+2""]","[""なげきムーンのレアドロ"", ""ヘルゴーストのレアドロ"", ""ムーンキメラのレアドロ"", ""銀のフェザーチップ2枚"", ""すごろくの報酬""]",/storage/images/accessories/98-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-14.php,2026-03-12 13:01:23,2026-05-07 20:54:26
99,accessory_yubi_20,はやてのリング,はやてのりんぐ,Agility Ring,accessory,指アクセサリー,指,,,,,,,2,,,4,6,,,,すばやさを高める 鳥をかたどった 魔法の指輪,[],"[""しゅび力+1"", ""しゅび力+2"", ""すばやさ+1"", ""すばやさ+2"", ""すばやさ+3""]","[""ベルフェゴルのレアドロ""]",/storage/images/accessories/99-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-15.php,2026-03-12 13:01:25,2026-05-07 20:54:26
100,accessory_yubi_21,ピンクパールリング,ぴんくぱーるりんぐ,Pink Pearl Ring,accessory,指アクセサリー,指,,,,,,,2,,2,5,,,,,最大MPを高める ピンクの真珠を あしらった指輪,[],"[""さいだいMP+1"", ""さいだいMP+2"", ""しゅび力+1"", ""しゅび力+2"", ""おしゃれさ+3"", ""おしゃれさ+5""]","[""ウィッチネイルのレアドロ"", ""ピンクボンボンのレアドロ"", ""ももいろ三姉妹のレアドロ""]",/storage/images/accessories/100-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-16.php,2026-03-12 13:01:27,2026-05-07 20:54:26
101,accessory_yubi_22,きんのゆびわ,きんのゆびわ,Gold Ring,accessory,指アクセサリー,指,,,,,,,2,,,2,,,,,守備力を高める 黄金の指輪,[],"[""おもさ+1"", ""しゅび力+1"", ""すばやさ+1"", ""きようさ+1"", ""おしゃれさ+1""]","[""ゴールドオークのレアドロ"", ""ごろつきのレアドロ"", ""ひとくいばこのレアドロ"", ""ヴェリのアクセ屋4000G""]",/storage/images/accessories/101-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-18.php,2026-03-12 13:01:29,2026-05-07 20:54:26
102,accessory_yubi_23,ゴージャスなゆびわ,ごーじゃすなゆびわ,Gorgeous Ring,accessory,指アクセサリー,指,,,,,,,4,,2,4,,,,,宝石をふんだんに あしらった ド派手な指輪,[],"[""合成できない""]","[""ヴェリのアクセ屋5000G""]",/storage/images/accessories/102-.webp,https://draquex.com/akuse/0-yubi.php,https://draquex.com/akuse/akuse-yubi-20.php,2026-03-12 13:01:31,2026-05-07 20:54:26
103,accessory_mune_1,アヌビスのブローチ,あぬびすのぶろーち,Anubis' Brooch,accessory,胸アクセサリー,胸,,,,,,,,8,8,2,,,,,最大HPと 最大MPがあがる 冥界神のブローチ,[],"[{""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+4"", ""recommended"": true}, {""note"": null, ""text"": ""さいだいMP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+4"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/103-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-1.php,2026-03-12 13:02:20,2026-07-07 16:01:25
104,accessory_mune_2,セトのブローチ,せとのぶろーち,Set's Brooch,accessory,胸アクセサリー,胸,,第一世代,,,,5,,,8,2,,,,,攻撃力と 最大MPがあがる 嵐神のブローチ,[],"[{""note"": null, ""text"": ""さいだいMP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/104-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-2.php,2026-03-12 13:02:21,2026-07-07 16:02:17
105,accessory_mune_3,セルケトのブローチ,せるけとのぶろーち,Serket's Brooch,accessory,胸アクセサリー,胸,,第一世代,,,,,,6,,2,,,10,,攻撃魔力と 最大HPがあがる 虫神のブローチ,[],"[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/105-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-3.php,2026-03-12 13:02:24,2026-07-07 16:02:53
106,accessory_mune_4,イシスのブローチ,いしすのぶろーち,Isis' Brooch,accessory,胸アクセサリー,胸,,第一世代,,,,,,6,,2,,,,10,回復魔力と 最大HPがあがる 母神のブローチ,[],"[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/106-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-4.php,2026-03-12 13:02:26,2026-07-07 16:03:22
107,accessory_mune_5,オシリスのブローチ,おしりすのぶろーち,Osiris' Brooch,accessory,胸アクセサリー,胸,,第一世代,,,4,,,,6,2,,,,,おもさと 最大MPがあがる 王神のブローチ,[],"[{""note"": null, ""text"": ""さいだいMP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+3"", ""recommended"": false}, {""note"": null, ""text"": ""しゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさ+2"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/107-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-5.php,2026-03-12 13:02:28,2026-07-07 16:03:52
108,accessory_mune_6,バステトのブローチ,ばすてとのぶろーち,Bastet's Brooch,accessory,胸アクセサリー,胸,,第一世代,,,,,,4,4,8,,,,,おしゃれさと HPMPがあがる 猫神のブローチ,[],"[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+4"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/108-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-6.php,2026-03-12 13:02:30,2026-07-07 16:05:03
109,accessory_mune_7,アヌビスのアンク,あぬびすのあんく,Anubis' Ankh,accessory,胸アクセサリー,胸,103,第一伝承,,,,,,10,10,2,,,,,最大HPと 最大MPがあがる 冥界神のアンク,[],"[{""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+4"", ""recommended"": true}, {""note"": null, ""text"": ""さいだいMP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+4"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/109-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-7.php,2026-03-12 13:02:32,2026-07-07 16:01:32
110,accessory_mune_8,セトのアンク,せとのあんく,Set's Ankh,accessory,胸アクセサリー,胸,104,第二世代,,,,7,,,8,2,,,,,攻撃力と 最大MPがあがる 嵐神のアンク,[],"[{""note"": null, ""text"": ""さいだいMP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/110-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-8.php,2026-03-12 13:02:34,2026-07-07 16:02:30
111,accessory_mune_9,セルケトのアンク,せるけとのあんく,Serket's Ankh,accessory,胸アクセサリー,胸,105,第二世代,,,,,,6,,2,,,13,,攻撃魔力と 最大HPがあがる 虫神のアンク,[],"[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/111-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-9.php,2026-03-12 13:02:36,2026-07-07 16:03:07
112,accessory_mune_10,イシスのアンク,いしすのあんく,Isis' Ankh,accessory,胸アクセサリー,胸,106,第二世代,,,,,,6,,2,,,,13,回復魔力と 最大HPがあがる 母神のアンク,[],"[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/112-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-10.php,2026-03-12 13:02:39,2026-07-07 16:03:34
113,accessory_mune_11,オシリスのアンク,おしりすのあんく,Osiris' Ankh,accessory,胸アクセサリー,胸,107,第二世代,,,8,,,,6,2,,,,,おもさと 最大MPがあがる 王神のアンク,[],"[{""note"": null, ""text"": ""さいだいMP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+3"", ""recommended"": false}, {""note"": null, ""text"": ""しゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさ+2"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/113-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-11.php,2026-03-12 13:02:42,2026-07-07 16:04:05
114,accessory_mune_12,バステトのアンク,ばすてとのあんく,Bastet's Ankh,accessory,胸アクセサリー,胸,108,第二世代,,,,,,6,6,14,,,,,おしゃれさと HPMPがあがる 猫神のアンク,[],"[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいMP+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+4"", ""recommended"": true}]","[{""note"": null, ""text"": ""ピラミッドで入手""}]",/storage/images/accessories/114-.webp,https://draquex.com/akuse/0-mune.php,https://draquex.com/akuse/akuse-mune-12.php,2026-03-12 13:02:44,2026-07-07 16:05:14
115,accessory_koshi_1,ハイドラベルト,はいどらべると,Loin-Girder,accessory,腰アクセサリー,腰,,第一世代,,,15,,,10,,1,,,,,ずっしりと重い 五つ首の怪物を 模したベルト,"[{""note"": null, ""text"": ""開戦時50％でヘヴィチャージ"", ""recommended"": false}]","[{""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": true}, {""note"": null, ""text"": ""おもさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさ+4"", ""recommended"": true}]","[{""note"": null, ""text"": ""キングヒドラの討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ4枚""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/115-.webp,https://draquex.com/akuse/0-kosi.php,https://draquex.com/akuse/akuse-kosi-1.php,2026-03-12 13:03:36,2026-07-15 06:56:59
116,accessory_koshi_2,剛勇のベルト,ごうゆうのべると,Bravery Belt,accessory,腰アクセサリー,腰,115,第二世代,,,23,,,16,,1,,,,,ヘヴィチャージが かかりやすい 超重量級ベルト,"[{""note"": null, ""text"": ""開戦時50%でヘヴィチャージ"", ""recommended"": false}, {""note"": null, ""text"": ""開戦時10%天使の守り(試合無効)"", ""recommended"": false}]","[{""note"": null, ""text"": ""さいだいHP+1"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""おもさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""おもさ+3"", ""recommended"": true}, {""note"": null, ""text"": ""開戦時20%でヘヴィチャージ"", ""recommended"": false}, {""note"": null, ""text"": ""開戦時25％でヘヴィチャージ"", ""recommended"": true}, {""note"": null, ""text"": ""開戦時5％で天使の守り"", ""recommended"": false}, {""note"": null, ""text"": ""開戦時7％で天使の守り"", ""recommended"": false}]","[{""note"": null, ""text"": ""ゴレオン将軍の討伐報酬""}]",/storage/images/accessories/116-.webp,https://draquex.com/akuse/0-kosi.php,https://draquex.com/akuse/akuse-kosi-6.php,2026-03-12 13:03:38,2026-07-15 06:57:21
117,accessory_koshi_3,輝石のベルト,きせきのべると,Augite Belt,accessory,腰アクセサリー,腰,,,,,,,,,,3,,,,,とりどりの宝石が さまざまな効果を 生み出すベルト,"[""様々な効果がランダムで付いています""]","[""合成できない""]","[""王家の迷宮でうつしよの箱から出る""]",/storage/images/accessories/117-.webp,https://draquex.com/akuse/0-kosi.php,https://draquex.com/akuse/akuse-kosi-2.php,2026-03-12 13:03:41,2026-05-07 20:54:26
118,accessory_koshi_4,戦神のベルト,せんじんのべると,War Deity Belt,accessory,腰アクセサリー,腰,,,,,,,,,,,,,,,荒ぶる戦神の ちからを秘めた 恐るべきベルト,"[""いろいろ""]","[""合成できない""]","[""邪神の宮殿のクリア報酬""]",/storage/images/accessories/118-.webp,https://draquex.com/akuse/0-kosi.php,https://draquex.com/akuse/akuse-kosi-3.php,2026-03-12 13:03:43,2026-05-07 20:54:26
119,accessory_koshi_5,隠者のベルト,いんじゃのべると,Hermit's Belt,accessory,腰アクセサリー,腰,,,,,,,,,,,,,,,気配を絶ち 不意をつく確率を 高めるベルト,"[""不意をつく確率+2%""]","[""不意をつく確率+1%"", ""さいだいHP+1"", ""さいだいHP+2"", ""さいだいMP+1"", ""さいだいMP+2"", ""しゅび力+1"", ""しゅび力+2""]","[""パンドラチェストのレアドロ""]",/storage/images/accessories/119-.webp,https://draquex.com/akuse/0-kosi.php,https://draquex.com/akuse/akuse-kosi-4.php,2026-03-12 13:03:45,2026-05-07 20:54:26
120,accessory_koshi_6,おしゃれなベルト,おしゃれなべると,Bling-Bling Belt,accessory,腰アクセサリー,腰,,,,,,,,,,,,,,,おしゃれさが 少し上がる 趣味のよいベルト,"[""なし""]","[""しゅび力+1"", ""すばやさ+1"", ""きようさ+1"", ""おしゃれさ+1"", ""おしゃれさ+2""]","[""プリーストナイトのレアドロ""]",/storage/images/accessories/120-.webp,https://draquex.com/akuse/0-kosi.php,https://draquex.com/akuse/akuse-kosi-5.php,2026-03-12 13:03:48,2026-05-07 20:54:26
121,accessory_fuda_1,しんぴのカード,しんぴのかーど,Ace of Spoils,accessory,札アクセサリー,札,,,,,,,,,,2,,,,,パラメーター上昇の 効果が合成で付く 不思議なカード,[],"[""さいだいHP+2"", ""さいだいHP+4"", ""さいだいMP+2"", ""さいだいMP+4"", ""こうげき力+1"", ""こうげき力+2"", ""しゅび力+2"", ""しゅび力+4"", ""すばやさ+2"", ""すばやさ+4"", ""きようさ+2"", ""きようさ+4"", ""おしゃれさ+2"", ""おしゃれさ+4"", ""おもさ+1"", ""おもさ+2"", ""こうげき魔力+2"", ""こうげき魔力+4"", ""かいふく魔力+2"", ""かいふく魔力+4""]","[""カジノの景品(3000枚)""]",/storage/images/accessories/121-.webp,https://draquex.com/akuse/0-fuda.php,https://draquex.com/akuse/akuse-fuda-1.php,2026-03-12 13:04:42,2026-05-07 20:54:26
122,accessory_fuda_2,不思議のカード,ふしぎのかーど,Ace of Wonders,accessory,札アクセサリー,札,,,,,,,,,,,,,,,大中小の魔法円が さまざまな効果を 生み出すカード,"[""-""]","[""さいだいHP+23"", ""さいだいMP+23"", ""こうげき力+13"", ""しゅび力+23"", ""すばやさ+23"", ""きようさ+23"", ""おしゃれ+23"", ""おもさ+13"", ""こうげき魔力+23"", ""かいふく魔力+23""]","[""不思議の魔塔でもらう""]",/storage/images/accessories/122-.webp,https://draquex.com/akuse/0-fuda.php,https://draquex.com/akuse/akuse-fuda-2.php,2026-03-12 13:04:45,2026-05-07 20:54:26
123,accessory_hoka_1,大地の竜玉,だいちのりゅうぎょく,Earthwyrm's Eye,accessory,他アクセサリー,他,,第一世代,,,,,5,25,,8,,,,,大地の力を秘めた 最大HPを高める ドラゴンの宝玉,[],"[{""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+4"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""ドラゴンガイアの討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ4枚""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/123-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-1.php,2026-03-12 13:05:46,2026-07-07 16:09:01
124,accessory_hoka_2,大地の大竜玉,だいちのだいりゅうぎょく,Earthwyrm's Jewel,accessory,他アクセサリー,他,123,第二世代,,,,,8,30,,8,,,,,土竜族に伝わる 最大HPが高まる 門外不出の秘宝,[],"[{""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+4"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""ドン・モグーラの討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ12枚""}, {""note"": null, ""text"": ""アスフェルド光章20個""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/124-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-2.php,2026-03-12 13:05:48,2026-07-07 16:09:12
125,accessory_hoka_3,紫竜の煌玉,しりゅうのこうぎょく,Dragonic Orb,accessory,他アクセサリー,他,124,第三世代,,,,,12,50,,8,,,,,最大HPが 大きく高まる 竜たちの至宝,[],"[{""note"": null, ""text"": ""さいだいHP+1"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+4"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""アンドレアルの討伐報酬""}]",/storage/images/accessories/125-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-14.php,2026-03-12 13:05:50,2026-07-07 16:09:17
126,accessory_hoka_4,幸運のおまもり,こううんのおまもり,Good Luck Charm,accessory,他アクセサリー,他,,,,,,,,,,2,,,,,幸運をよびよせ レアドロップ率を 高めるおまもり,"[""レアドロップ率1.1倍""]","[""レアドロップ率1.1倍"", ""きようさ+1""]","[""カジノの景品(30万枚)"", ""おみくじボックス(超大吉)"", ""すごろくの報酬""]",/storage/images/accessories/126-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-13.php,2026-03-12 13:05:52,2026-05-07 20:54:26
127,accessory_hoka_5,ビーナスのなみだ,びーなすのなみだ,Venus' Tear,accessory,他アクセサリー,他,,第一世代,,,,,2,,,25,,,,,風や雷の 攻撃に強くなる 青く美しい宝石,"[{""note"": null, ""text"": ""風ダメージ20%減"", ""recommended"": false}, {""note"": null, ""text"": ""雷ダメージ20%減"", ""recommended"": false}]","[{""note"": null, ""text"": ""風ダメージ3%減"", ""recommended"": false}, {""note"": null, ""text"": ""雷ダメージ3%減"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+4"", ""recommended"": false}]","[{""note"": null, ""text"": ""アモデウスのレアドロ""}, {""note"": null, ""text"": ""カーディナルナイトのレアドロ""}, {""note"": null, ""text"": ""ジラフシスターのレアドロ""}, {""note"": null, ""text"": ""銀のフェザーチップ2枚""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/127-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-6.php,2026-03-12 13:05:54,2026-07-07 16:07:56
128,accessory_hoka_6,風雷のいんろう,ふうらいのいんろう,Thunderstorm Inro,accessory,他アクセサリー,他,127,第二世代,,,,,5,,,35,,,,,風や雷の 攻撃に強くなる 古風ないんろう,"[{""note"": null, ""text"": ""風ダメージ26%減"", ""recommended"": false}, {""note"": null, ""text"": ""雷ダメージ26%減"", ""recommended"": false}]","[{""note"": null, ""text"": ""HPとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""HPとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""HPときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""HPときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""HPとおもさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""HPとおもさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": false}, {""note"": null, ""text"": ""すばやさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""すばやさときようさ+5"", ""recommended"": false}]","[{""note"": null, ""text"": ""輪王ザルトラの討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ12枚""}, {""note"": null, ""text"": ""アスフェルド光章2個(1回のみ)""}, {""note"": null, ""text"": ""アスフェルド大光章2個(1回のみ)""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/128-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-3.php,2026-03-12 13:05:57,2026-07-07 16:08:07
129,accessory_hoka_7,竜のおまもり,りゅうのおまもり,Lucky Dragon's Wing,accessory,他アクセサリー,他,,第一世代,,,,,5,,,8,,,,,炎や光の攻撃に 強くなる 武骨なお守り,"[{""note"": null, ""text"": ""炎ダメージ20%減"", ""recommended"": false}, {""note"": null, ""text"": ""光ダメージ20%減"", ""recommended"": false}]","[{""note"": null, ""text"": ""炎ダメージ3%減"", ""recommended"": false}, {""note"": null, ""text"": ""光ダメージ3%減"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+4"", ""recommended"": false}]","[{""note"": null, ""text"": ""アックスドラゴンのレアドロ""}, {""note"": null, ""text"": ""ガメゴンレジェンドのレアドロ""}, {""note"": null, ""text"": ""ドラゴメタルのレアドロ""}, {""note"": null, ""text"": ""ファンキードラゴのレアドロ""}, {""note"": null, ""text"": ""銀のフェザーチップ2枚""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/129-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-7.php,2026-03-12 13:05:59,2026-07-07 16:08:23
