id,display_order,name,name_kana,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
762,907,マッドレインボー,マッドレインボー,Rainbow Mannequin,物質系,Material,1,246,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/762.webp,虹色のボディが自慢。ふしぎなおどりが得意だが強力な爆発呪文も好んで使う見た目通りのハデ好き。,長く生きたどろにんぎょうの泥が固まり風雨にみがかれこの輝きが得られるという。一説では百年かかるらしい。,2026-03-12 14:14:09,2026-07-27 14:30:36
763,908,ゼブラマンティス,ゼブラマンティス,Zebra Mantis,虫系,Insect,1,297,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/763.webp,ビビッドな白黒模様がまぶしいマシン化されたカマキリ。キャノン砲とそこから放つ閃光弾に気をつけよう。,白黒の塗装は集団での戦闘で幻惑効果を発揮するのだが塗り替えが手作業で大変なため量産化には至っていない。,2026-03-12 14:14:12,2026-07-27 14:30:39
764,909,オリエンタシス,オリエンタシス,Orientall,物質系,Material,1,306,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/764.webp,東方の香りがただよう神秘的で玄妙な動きで敵を死の世界へいざなう恐怖のダンスマスター。,もとはただのエンタシスマン。若い頃東方の国へ渡りその地の踊りに魅せられて修行の末マスターとなった。,2026-03-12 14:14:15,2026-07-27 14:30:42
765,910,パラディノス,パラディノス,Paladinsaurus,ドラゴン系,Dragon,1,310,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/765.webp,自前のうろこが硬質化して 独特な輝きを放つようになり まるで聖なるよろいを着ているかのように見える。,竜の聖騎士の異名を持ち 讃えられるパラディノスは 見た目だけでなく戦い方も気高く ほこり高い。,2026-03-12 14:14:18,2026-07-27 14:30:45
766,911,ゴーストベリー,ゴーストベリー,Hellbound Harvester,物質系,Material,1,312,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/766.webp,暗い性格を克服しすっかり明るくなったやみしばり。今日も歓喜のおたけびを上げ魅惑の踊りで朝までコース。,気になるあの子に好かれるため見た目をイメチェンしてみたら性格まで明るくなっちゃった。愛のチカラってすごい！！,2026-03-12 14:14:20,2026-07-27 14:30:48
767,912,エンゼルアーマー,エンゼルアーマー,Angelarmour,物質系,Material,1,313,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/767.webp,聖なる攻撃を受けるうちに 邪悪な怨念が打ち消され 代わりに聖なるチカラが宿った世にも珍しいデビルアーマー。,エンゼルだからと言って優しいなんてことは一切なく 平気で超協力な攻撃をブチかましてくるのでご用心。,2026-03-12 14:14:23,2026-07-27 14:30:51
768,913,アカツキショウグン,アカツキショウグン,Mandrake Murderer,ドラゴン系,Dragon,1,319,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/768.webp,まばゆいほどに純白の神秘的なシュプリンガー。縁起のいい魔物としてまつる地方もあるのだとか。,神聖視されることに反発していた時期もある。目のキズやタトゥーはグレてた頃の名残りらしい。,2026-03-12 14:14:26,2026-07-27 14:30:55
769,914,ドラゴメタル,ドラゴメタル,Metal Dragon Slime,スライム系,Slime,1,429,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/769.webp,強力な息攻撃に回復呪文まであわせもった優秀な戦士。,おまけに経験値も高いというスライム界のカリスマ的存在。,2026-03-12 14:14:30,2026-07-27 14:30:58
770,915,ブロンドボーイ,ブロンドボーイ,Blondie,獣系,Beast,1,324,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/770.webp,ワインレッドのボディに黄金のたてがみが生えニヒルな笑みから牙がのぞく魔獣界のオシャレ番長。,やたらと凶暴ぶって誰彼かまわずかみつくのはボーイと呼ばれるのが不満でイライラしているせいだとか。,2026-03-12 14:14:33,2026-07-27 14:31:01
771,916,ピンキーパンサー,ピンキーパンサー,Pink Sabrecat,獣系,Beast,1,302,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/771.webp,全身にハートの柄を散りばめた愛らしい見た目に反し どう猛さと高い身体能力はキラーパンサーの比ではない。,しあわせな恋をした分だけハートの柄がふえていくと言われているが なぜか本人は独り身であるらしい。,2026-03-12 14:14:36,2026-07-27 14:31:04
772,917,タイプG,タイプG,Type G0,マシン系,Machine,1,314,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/772.webp,キラーマシンに改良を重ね開発された最新型マシン。弓や剣の攻撃だけではなく残虐性までパワーアップ！,タイプＧの「Ｇ」の意味は公表されていないがじつは中におジーちゃんが入っているというウワサも…。,2026-03-12 14:14:39,2026-07-27 14:31:07
773,918,デビルロード,デビルロード,Batmandrill,悪魔系,Demon,1,322,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/773.webp,メラガイアーやしゃくねつで辺り一面を焼け野原にしさらにメガンテまで唱えてくる悪夢のようなピンクの悪魔。,千年生きたピンクモーモンが心根まで血に染まって変化した姿なのだと主張するインチキ学者もいるらしい。,2026-03-12 14:14:44,2026-07-27 14:31:10
774,919,ゴールデンディスコ,ゴールデンディスコ,Golden Disco,物質系,Material,1,351,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/774.webp,陽気でハデ好きな性格だが 戦いでは様々な表情を見せる。,時には重々しい態度で他者を威圧することも。,2026-03-12 14:14:48,2026-07-27 14:31:13
775,920,とろろ将軍,トロロショウグン,Singin' Hibiscus,水系,Aquatic,1,360,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/775.webp,まりょくのうたを歌ってこうげき魔力を上げてからの氷の呪文はかなりの威力。こんぶ大将を呼びだすことも。,長く生きたこんぶ大将からあふれだしたエキスがとろとろと全身をおおったとき彼が誕生するという。,2026-03-12 14:14:51,2026-07-27 14:31:17
776,921,まかいしつじ,マカイシツジ,Hell's Steward,怪人系,Humanoid,1,367,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/776.webp,魔王に忠誠を捧げ身の回りの世話をする悪魔。ザオラルをたしなみ細やかな心配りを見せる。,魔王様のスケジュールや体調管理をするやり手執事。最近はアルバイトでカフェの給仕もこなすとか。,2026-03-12 14:14:53,2026-07-27 14:31:20
777,922,キャプテンドラゴ,キャプテンドラゴ,Captain Drago,ドラゴン系,Dragon,1,374,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/777.webp,ハッピーブレスと光のブレスを使い分ける気分屋のドラゴン。どちらにしても食らう方はたまったものではない。,魔物サッカー界では名キャプテンとして名を馳せる。いなずまシュートで活躍し魔王杯ＭＶＰに輝いたことも。,2026-03-12 14:14:57,2026-07-27 14:31:23
778,923,シャドーノーブル,シャドーノーブル,Shadow Noble,ゾンビ系,Undead,1,334,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/778.webp,闇の奥底で生まれた影をまとう高貴なる黒騎士。得意のさみだれ突きで周囲を一瞬で死の世界に変える。,草木も眠るような真夜中に訪ねてきて戸をたたく。うっかり扉を開けた者は影だけ残し消えるという。,2026-03-12 14:15:00,2026-07-27 14:31:26
779,924,もじゃらきラクーン,モジャラキラクーン,Raccoon Platypunk,獣系,Beast,1,459,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/779.webp,ももんじゃ界の飲んだくれ。各地の宴会に顔を出しては,歌うわ踊るわバギムーチョをブッ放すわの大暴れを重ねる。,2026-03-12 14:15:03,2026-07-27 14:31:29
780,925,しろバラのきし,シロバラノキシ,White Rose Knight,悪魔系,Demon,1,470,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/780.webp,咲き誇る白バラのごとく高潔な志を持った謎の騎士。テンションバーンを使い攻撃を受けるたび強くなる。,何者にも屈さぬ気高さと仮面の下の美しき素顔により白バラ様ともてはやされ魔物系女子に大人気だ。,2026-03-12 14:15:07,2026-07-27 14:31:32
781,926,ジラフシスター,ジラフシスター,Giraffe Sister,獣系,Beast,1,497,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/781.webp,座右の銘は 強さと美しさ！棍の道を極めし者の動きは魅了の舞となって 敵すらも見とれさせるという。,オフの日には 戦いのメイクを落とし ゆるふわスタイルでお忍び散歩がお気に入り。あ 今日はバトルNGで！,2026-03-12 14:15:09,2026-07-27 14:31:35
782,927,シャコウ鬼神,シャコウキジン,Fierce Figure,物質系,Material,1,488,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/782.webp,よこしまな悪霊を宿す人形。あやしいひとみを光らせながら混乱や眠りで敵を無力化する状態異常のエキスパートだ。,もともとは恋愛成就の願いを願掛けする祭具だったのだが 成就どころか破局を呼び寄せ恐怖の別れさせ屋と呼ばれた。,2026-03-12 14:15:12,2026-07-27 14:31:39
783,928,じごくのドアボーイ,ジゴクノドアボーイ,Hell's Bellboy,怪人系,Humanoid,1,550,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/783.webp,地獄の門を開け閉めしてくれる礼儀正しい紳士な魔物。見かけによらぬ温厚な人柄だが怒ると扉ではさんでくる。,誰であろうと地獄に招き入れるウェルカム精神の持ち主。頑固なじごくのもんばんとはわかりあえないと思っている。,2026-03-12 14:15:15,2026-07-27 14:31:42
784,929,アスタロト,アスタロト,Harmachis,悪魔系,Demon,1,485,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/784.webp,あらゆる悪魔が足もとにひれ伏すとされる邪教の神。メラガイアーで獄炎に包み生ける者を根絶やしにする。,この世の終末に地の底からアスタロトが大挙して現れ世界を無に帰すというおそろしい言い伝えがある。,2026-03-12 14:15:18,2026-07-27 14:31:45
785,930,デザートデーモン,デザートデーモン,Dessert Demon,悪魔系,Demon,1,712,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/785.webp,巨大なスプーンを手にしたスイーツ好きの大悪魔。,同族の悪魔の中では慈悲深く 人格者として知られる。,2026-03-12 14:15:21,2026-07-27 14:31:48
786,931,とうぞくこぞう,トウゾクコゾウ,Pilferer,怪人系,Humanoid,1,523,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/786.webp,バーサーカーとして生まれたが仲間たちほどはっちゃけられずオノをこんぼうに持ち替え顔を覆面で隠して生きている。,覆面で顔を隠すことで彼の中の何かが解放された。,2026-03-12 14:15:24,2026-07-27 14:31:51
787,932,キングエレファント,キングエレファント,Elephant King,獣系,Beast,1,510,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/787.webp,もともとは聖獣として崇拝されていた象の魔物。ベホマラーを使えるのは聖獣だったころの名残。,仲間の象たちの牙を狙うハンターへの怒りが積もり積もって怨念と化し聖獣を魔獣へと変えた。,2026-03-12 14:15:27,2026-07-27 14:31:54
788,934,パンプキャビネット,パンプキャビネット,Pumpkabinet,物質系,Material,1,563,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/788.webp,ハロウィンの仮装をしたお祭り好きのたんすミミック。,ハイになっている分 暴れていると手が付けられない。,2026-03-12 14:15:30,2026-07-27 14:32:01
789,936,ドラゴントイズ,ドラゴントイズ,Clockwyrm,マシン系,Machine,1,530,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/789.webp,カラフルでポップな見た目だが ケタ外れの殺傷力を持つ兵器。,外見にだまされ 油断した敵をおもちゃにして もてあそぶ,2026-03-12 14:15:33,2026-07-27 14:32:07
790,937,あらくれパンダ,アラクレパンダ,Ursa Panda,獣系,Beast,1,565,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/790.webp,血の気が多すぎる巨大パンダ。 目があった者を敵とみなし,強力なツメの一撃で 何もかも引き裂いてしまう。,2026-03-12 14:15:36,2026-07-27 14:32:10
791,938,ネリもののふ,ネリモノノフ,Squash Samurai,物質系,Material,1,569,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/791.webp,植物系のズッキーニャが どういうわけか物質系に転生。,出自の縁から用心棒として 雇われているらしい。,2026-03-12 14:15:44,2026-07-27 14:32:13
792,933,フギンムニン,フギンムニン,Dark Raven,鳥系,Bird,1,529,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/792.webp,優れた思考力と記憶力を持ち 手下のおおがらすを使って,方々のうわさ話を集めている 魔物界の情報マスター。,2026-03-12 14:15:46,2026-07-27 14:31:57
793,940,ガメゴンレジェンド,ガメゴンレジェンド,Wonder Wyrtle,ドラゴン系,Dragon,1,649,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/793.webp,ガメゴンロードの中に まれに生まれる突然変異種。 強烈ないなずまをあやつり立ちはだかる敵をなぎ倒す。,数々の偉業をなしとげたガメゴン族の英雄的存在で 中でも紅の死神との7日に渡る死闘は伝説として語られる。,2026-03-12 14:15:50,2026-07-27 14:32:19
795,862,アゲアゲラーバ,アゲアゲラーバ,Pricklepillar,虫系,Insect,1,39,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/795.webp,,,2026-03-12 19:27:44,2026-07-27 12:50:18
796,939,あやシイタケ,アヤシイタケ,Suspishiitake,植物系,Plant,1,537,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/796.webp,-,-,2026-03-12 19:28:18,2026-07-27 14:32:16
797,813,暗黒の使い,アンコクノツカイ,Servant of Dark,ゾンビ系,Undead,0,,https://draquex.com/monster/a-106.php,/storage/images/monsters/797.webp,変幻自在に動く4本のウデから くり出される連続攻撃で,あっという間に敵を葬り去る 暗黒の仕事人。,2026-03-12 19:28:42,2026-07-27 14:26:10
798,866,ウールギズモ,ウールギズモ,Woolmaulus,エレメント系,Elemental,1,47,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/798.webp,刈られた羊毛が風に飛ばされ 寄り集まり 丸裸にされた,羊の怨念を宿すことで モンスターと化した。,2026-03-12 19:29:35,2026-07-27 14:28:36
799,741,ウパソルジャー,ウパソルジャー,Wooper Trooper,水系,Aquatic,0,,https://draquex.com/monster/a-111.php,/storage/images/monsters/799.webp,みずみずしい身体をした ウーパールーパーの戦士。,剣と盾の扱いは 一流の戦士をしのぐほど。,2026-03-12 19:29:47,2026-07-27 14:22:22
800,769,エンペラーレグホン,エンペラーレグホン,Longhorn Leghorn,鳥系,Bird,0,,https://draquex.com/monster/a-108.php,/storage/images/monsters/800.webp,その真っ赤な尾羽にふさわしい 灼熱の業火の使い手。,これまで数多の冒険者を ギラグレイドで葬ってきた。,2026-03-12 19:30:17,2026-07-27 14:23:51
801,692,おおきづち・祖,オオキヅチ・ソ,Ancestral Hammerhood,怪人系,Humanoid,0,,https://draquex.com/monster/a-109.php,/storage/images/monsters/801.webp,誰もがよく知っている おおきづちの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:30:30,2026-07-27 14:19:46
802,727,おばけキノコ・祖,オバケキノコ・ソ,Ancestral Funghoul,植物系,Plant,0,,https://draquex.com/monster/a-110.php,/storage/images/monsters/802.webp,誰もがよく知っている おばけキノコの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:31:08,2026-07-27 14:21:36
803,771,がいこつ・祖,ガイコツ・ソ,Ancestral Skeleton,ゾンビ系,Undead,0,,https://draquex.com/monster/k-141.php,/storage/images/monsters/803.webp,誰もがよく知っている がいこつの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:31:39,2026-07-27 14:23:57
804,758,かいぞくウーパー,カイゾクウーパー,Salamarauder,水系,Aquatic,0,,https://draquex.com/monster/k-146.php,/storage/images/monsters/804.webp,兵士を辞めて海賊に転職した熟練のウパソルジャー。,剣技だけでなく様々な戦法を身につけた歴戦の猛者なのだ。,2026-03-12 19:31:43,2026-07-27 14:23:16
805,779,かげのきし・祖,カゲノキシ・ソ,Ancestral Dark Skeleton,ゾンビ系,Undead,0,,https://draquex.com/monster/mon-114.php,/storage/images/monsters/805.webp,誰もがよく知っている かげのきしの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:31:49,2026-07-27 14:24:22
806,681,ガチャコッコ・祖,ガチャコッコ・ソ,Ancestral Clockwork Cuckoo,マシン系,Machine,0,,https://draquex.com/monster/k-142.php,/storage/images/monsters/806.webp,誰もがよく知っている ガチャコッコの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:31:54,2026-07-27 14:19:10
807,748,かまいたち,カマイタチ,Cyclown,エレメント系,Elemental,0,,https://draquex.com/monster/mon-110.php,/storage/images/monsters/807.webp,竜巻を身にまとう風の化身。どんなに はげしい竜巻でも,目にも止まらぬ速さで操り 自分の住処にしてしまう。,2026-03-12 19:32:10,2026-07-27 14:22:44
808,694,キメラ・祖,キメラ・ソ,Ancestral Chimaera,鳥系,Bird,0,,https://draquex.com/monster/mon-115.php,/storage/images/monsters/808.webp,誰もがよく知っている キメラの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:33:03,2026-07-27 14:19:52
809,759,キラーアーマー・祖,キラーアーマー・ソ,Ancestral Lethal Armour,物質系,Material,0,,https://draquex.com/monster/mon-116.php,/storage/images/monsters/809.webp,誰もがよく知っている キラーアーマーの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:33:24,2026-07-27 14:23:19
810,835,キラーシーカー,キラーシーカー,Killing Seeker,マシン系,Machine,0,,https://draquex.com/monster/k-138.php,/storage/images/monsters/810.webp,狙った獲物は必ず殺す エリート殺りくマシン。,大地の衝撃で相手を転ばせ こちらの動くを封じてくる。,2026-03-12 19:33:31,2026-07-27 14:27:23
811,816,キラーマシン・祖,キラーマシン・ソ,Ancestral Killing Machine,マシン系,Machine,0,,https://draquex.com/monster/mon-117.php,/storage/images/monsters/811.webp,誰もがよく知っている キラーマシンの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:33:55,2026-07-27 14:26:19
812,798,キングスライム・祖,キングスライム・ソ,Ancestral King Slime,スライム系,Slime,0,,https://draquex.com/monster/mon-118.php,/storage/images/monsters/812.webp,誰もがよく知っている キングスライムの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:34:15,2026-07-27 14:25:23
813,875,クラゲぼうや,クラゲボウヤ,Jellyfish Kid,水系,Aquatic,1,97,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/813.webp,しびれくらげとは全く別種の クラゲの化身モンスター。,ぼうやと呼ばれているが これですでに成体らしい。,2026-03-12 19:34:49,2026-07-27 14:29:04
814,772,くらやみ僧正,クラヤミソウジョウ,Dark Dominie,あくま系,Demon,0,,https://draquex.com/monster/mon-101.php,/storage/images/monsters/814.webp,信仰の道に入ったが 修行に耐えきれず闇に取り込まれて,魔物と化した。修行中の僧侶を挫折させることが生きがい。,2026-03-12 19:34:51,2026-07-27 14:24:00
815,834,グリーンボーン,グリーンボーン,Greenbone,ゾンビ系,Undead,0,,https://draquex.com/monster/k-139.php,/storage/images/monsters/815.webp,もうどくのきりで敵を弱らせ やいばのぼうぎょで時間を稼ぐ,いやらしい戦法の使い手。性格の悪さは折り紙付きだ。,2026-03-12 19:35:01,2026-07-27 14:27:16
816,625,クリオネオン,クリオネオン,Luminous Lampling,物質系,Material,0,,https://draquex.com/monster/k-148.php,/storage/images/monsters/816.webp,抱える水色の炎は超高熱で ここからベギラゴンを放つ。,じつは命の炎で 消えると死んでしまうというウサワも。,2026-03-12 19:35:04,2026-07-27 14:16:14
817,765,グリズリー,グリズリー,Ursa Major,けもの系,Beast,0,,https://draquex.com/monster/k-143.php,/storage/images/monsters/817.webp,クマの中でも特に狂暴な種。その痛恨のいちげきは,あらゆるものを粉砕する。出会ったら死を覚悟すべし。,2026-03-12 19:35:12,2026-07-27 14:23:38
818,815,くろがねの巨人,クロガネノキョジン,Darksteel Giant,物質系,Material,0,,https://draquex.com/monster/k-144.php,/storage/images/monsters/818.webp,一流の職人に鍛え抜かれた 鋼鉄の身体を持つ巨人。,黒光りする拳から放たれる 一撃は石垣をも粉砕する。,2026-03-12 19:35:32,2026-07-27 14:26:16
819,718,ぐんたいガニ・祖,グンタイガニ・ソ,Ancestral Crabid,水系,Aquatic,0,,https://draquex.com/monster/k-145.php,/storage/images/monsters/819.webp,誰もがよく知っている ぐんたいガニの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:35:43,2026-07-27 14:21:09
820,942,ゴールデンゴーレム,ゴールデンゴーレム,Balhib,あくま系,Demon,0,,https://draquex.com/monster/k-108.php,,,,2026-03-12 19:36:22,2026-07-27 12:50:18
821,65,ゴールデンパペット,ゴールデンパペット,Gold-Plated Puppet,物質系,Material,0,,https://draquex.com/monster/k-92.php,/storage/images/monsters/821.webp,,,2026-03-12 19:36:33,2026-07-27 12:50:18
822,78,ゴールデンボックス,ゴールデンボックス,Golden Box,物質系,Material,0,,https://draquex.com/monster/k-93.php,/storage/images/monsters/822.webp,ピラミッドに隠されている秘宝に宿るという魔物。ザラキーマを唱え死を振りまきほくそ笑みながら逃げていく。,かつて秘宝の守護者は黄金の秘宝を守るために宝箱に呪いをかけた。今も呪いは盗掘者を毒牙にかける。,2026-03-12 19:36:35,2026-07-27 13:46:14
823,205,ゴーレム,ゴーレム,Golem,物質系,Material,0,,https://draquex.com/monster/k-97.php,/storage/images/monsters/823.webp,魔物たちの手によって土くれから作られた魔人。怒るとチカラをためまくってすさまじい攻撃をしかける。,平原で獲物を待っていると肩に小鳥が止まったりする。戦いばかりの人生だけどそんなひとときが少し幸せ。,2026-03-12 19:36:44,2026-07-27 13:53:28
824,744,ゴーレム・塔,ゴーレム・トウ,Tower Golem,物質系,Material,0,,https://draquex.com/monster/mon-131.php,/storage/images/monsters/824.webp,創失の塔内部で生み出された 捕食しあうよう定められた,悲しき魔物たち。その怨念は 巨大な創失波の糧となる。,2026-03-12 19:36:49,2026-07-27 14:22:31
825,762,コーンホワイト,コーンホワイト,Whitecorn,植物系,Plant,0,,https://draquex.com/monster/k-149.php,/storage/images/monsters/825.webp,マダム界隈でも一目置かれる美貌と品格の持ち主。,攻撃法さえもスイートかつゴージャスな究極のマダム。,2026-03-12 19:36:51,2026-07-27 14:23:29
826,617,コットンキャンディ,コットンキャンディ,Cotton Candy,エレメント系,Elemental,0,,https://draquex.com/monster/k-140.php,/storage/images/monsters/826.webp,ふわふわボディから 甘い香りが漂う,おいしそうな魔物。しかし 甘く見ると痛い目にあう。,2026-03-12 19:37:06,2026-07-27 14:15:48
827,943,災厄の尖兵,サイヤクノセンペイ,Calamity Guard,ゾンビ系,Undead,0,,https://draquex.com/monster/s-92.php,,,,2026-03-12 19:37:33,2026-07-27 12:50:18
828,801,ジア・デーモン,ジア・デーモン,Dia Demon,物質系,Material,0,,https://draquex.com/monster/s-121.php,/storage/images/monsters/828.webp,ジア・クトの放つ結晶化の光に適応した キラーデーモン。,元の魔物を はるかに凌駕する能力と凶暴性で 襲ってくる。,2026-03-12 19:38:14,2026-07-27 14:25:32
829,562,ジア・メーダ,ジア・メーダ,Dia Lunatick,物質系,Material,0,,https://draquex.com/monster/s-122.php,/storage/images/monsters/829.webp,ジア・クトの放つ結晶化の光に適応した メーダ。,元の魔物を はるかに凌駕する能力と凶暴性で 襲ってくる。,2026-03-12 19:38:16,2026-07-27 14:12:41
830,661,ジェイドウォリアー,ジェイドウォリアー,Jade Warrior,エレメント系,Elemental,0,,https://draquex.com/monster/s-123.php,/storage/images/monsters/830.webp,この世を焼き尽くさんとする はた迷惑な魔炎の戦士。,アシッドブレスと火炎弾を使い分け 攻撃してくる。,2026-03-12 19:38:32,2026-07-27 14:18:07
831,895,ジェントルダンス,ジェントルダンス,Gentle Gentleman,あくま系,Demon,1,217,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/831.webp,魔物紳士録にも載っている 悪魔の紳士。そのダンスは,多彩かつ華麗でジェントルの なんたるかを教えてくれる。,2026-03-12 19:38:40,2026-07-27 14:29:58
832,768,しにがみ,シニガミ,Mean Spirit,ゾンビ系,Undead,0,,https://draquex.com/monster/s-129.php,/storage/images/monsters/832.webp,多くの生者を死に追いやった ゆうれいが進化した存在。,ザキをあやつって さらなる死を振りまいてくる。,2026-03-12 19:39:01,2026-07-27 14:23:48
833,749,しびれあげは,シビレアゲハ,Dread Admiral,虫系,Insect,0,,https://draquex.com/monster/mon-119.php,/storage/images/monsters/833.webp,アゲハ蝶としてのプライドから ひとくいがやじんめんちょうに,優越感を抱いているが とこよアゲハには遠慮がち。,2026-03-12 19:39:19,2026-07-27 14:22:48
834,723,シャドーメイル,シャドーメイル,Darkmour,物質系,Material,0,,https://draquex.com/monster/mon-106.php,/storage/images/monsters/834.webp,グランゼニスの試練場に訪れる 勇者と大魔王の前に,立ちふさがる試練の魔物。 魔のチカラを宿している。,2026-03-12 19:39:49,2026-07-27 14:21:23
835,832,ジラフドラグーン,ジラフドラグーン,Giraffagoon,けもの系,Beast,0,,https://draquex.com/monster/mon-111.php,/storage/images/monsters/835.webp,100年に1匹の確率で 生まれる 選ばれしキリンが,1000歳まで生き延びた時 竜のチカラを得るという。,2026-03-12 19:40:05,2026-07-27 14:27:10
836,495,シルエト,シルエト,Silhouette,エレメント系,Elemental,0,,https://draquex.com/monster/h-134.php,/storage/images/monsters/836.webp,人々の嘆きと憎しみから生まれいづる幽鬼。死の呪文ザラキを唱え辺りを死の世界へと変える。,うすっぺらな身体がイヤでトレーニングで筋肉をつけてブ厚くなろうとしたが３日で断念した過去がある。,2026-03-12 19:40:12,2026-07-27 14:09:07
837,702,じんめんちょう,ジンメンチョウ,Batterfly,虫系,Insect,0,,https://draquex.com/monster/s-124.php,/storage/images/monsters/837.webp,インパクトのあるカオと 羽根の模様でヒトを惑わす蝶。,笑ったカオを見た者は 誰ひとり生きていないという。,2026-03-12 19:40:30,2026-07-27 14:20:18
838,935,スカラベテンツク,スカラベテンツク,Scarab Slugger,虫系,Insect,1,527,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/838.webp,甲虫を好んで食べ続けるうちに 突然変異したテンツクの一種。,普通のテンツクよりもちょっと 身体が硬くなっている。,2026-03-12 19:40:41,2026-07-27 14:32:04
839,719,ズッキーニャ・祖,ズッキーニャ・ソ,Ancestral Cruelcumber,植物系,Plant,0,,https://draquex.com/monster/s-125.php,/storage/images/monsters/839.webp,誰もがよく知っている ズッキーニャの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:41:01,2026-07-27 14:21:13
840,584,スピンサタン,スピンサタン,Dark Star,エレメント系,Elemental,0,,https://draquex.com/monster/s-120.php,/storage/images/monsters/840.webp,悪魔のように不気味に笑う闇の太陽。自身の周囲を回る,衛星とのコンビネーションで 周囲の敵を惑わせる。,2026-03-12 19:41:15,2026-07-27 14:13:51
841,653,スライム・祖,スライム・ソ,Ancestral Slime,スライム系,Slime,0,,https://draquex.com/monster/s-126.php,/storage/images/monsters/841.webp,誰もがよく知っている スライムの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:41:34,2026-07-27 14:17:42
842,660,スライムベス・祖,スライムベス・ソ,Ancestral She-Slime,スライム系,Slime,0,,https://draquex.com/monster/s-127.php,/storage/images/monsters/842.webp,誰もがよく知っている スライムベスの原種。,緑のオーラをまとった身体には 強い攻撃本能が宿っている。,2026-03-12 19:41:50,2026-07-27 14:18:04
843,645,スラマシンＺ,スラマシンズィー,Slimeborg Z,スライム系,Slime,0,,https://draquex.com/monster/s-119.php,/storage/images/monsters/843.webp,マッドな科学者に改造を 施されてしまったスライム。,最大出力の電圧で放つ ジゴデインに気をつけろ。,2026-03-12 19:41:59,2026-07-27 14:17:17
