id,monster_id,drop_target_type,drop_target_id,drop_type,sort_order,created_at,updated_at
2803,618,equipment,872,equipment,3,"2026-03-12 12:45:02","2026-03-12 12:45:02"
2804,386,item,249,normal,1,"2026-03-12 12:45:04","2026-03-12 12:45:04"
2805,386,item,1239,rare,2,"2026-03-12 12:45:04","2026-03-12 12:45:04"
2806,386,orb,6,orb,1,"2026-03-12 12:45:04","2026-03-12 12:45:04"
2807,386,orb,171,orb,2,"2026-03-12 12:45:05","2026-03-12 12:45:05"
2808,386,orb,146,orb,3,"2026-03-12 12:45:05","2026-03-12 12:45:05"
2809,386,equipment,958,equipment,1,"2026-03-12 12:45:05","2026-03-12 12:45:05"
2810,386,equipment,960,equipment,2,"2026-03-12 12:45:05","2026-03-12 12:45:05"
2811,570,item,840,normal,1,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2812,570,item,487,rare,12,"2026-03-12 12:45:07","2026-03-20 18:45:43"
2813,570,orb,284,orb,1,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2814,570,orb,143,orb,2,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2815,570,orb,515,orb,3,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2816,570,equipment,946,equipment,1,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2817,570,equipment,947,equipment,2,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2818,570,equipment,948,equipment,3,"2026-03-12 12:45:07","2026-03-12 12:45:07"
2819,110,item,180,normal,1,"2026-03-12 12:45:09","2026-03-12 12:45:09"
2820,110,item,1376,rare,2,"2026-03-12 12:45:09","2026-03-12 12:45:09"
2821,110,orb,9,orb,1,"2026-03-12 12:45:09","2026-03-12 12:45:09"
2822,110,equipment,399,equipment,1,"2026-03-12 12:45:09","2026-03-12 12:45:09"
2823,681,item,762,normal,1,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2824,681,item,603,rare,2,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2825,681,orb,34,orb,1,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2826,681,orb,83,orb,2,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2827,681,orb,332,orb,3,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2828,681,equipment,384,equipment,1,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2829,681,equipment,836,equipment,2,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2830,681,equipment,304,equipment,3,"2026-03-12 12:45:11","2026-03-12 12:45:11"
2831,575,item,720,normal,1,"2026-03-12 12:45:13","2026-03-12 12:45:13"
2832,575,item,702,rare,2,"2026-03-12 12:45:13","2026-03-12 12:45:13"
2833,575,orb,116,orb,1,"2026-03-12 12:45:13","2026-03-12 12:45:13"
2834,575,orb,284,orb,2,"2026-03-12 12:45:13","2026-03-12 12:45:13"
2835,575,orb,452,orb,3,"2026-03-12 12:45:13","2026-03-12 12:45:13"
2836,575,equipment,188,equipment,1,"2026-03-12 12:45:13","2026-03-12 12:45:13"
2837,293,item,732,normal,1,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2838,293,item,703,rare,2,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2839,293,orb,204,orb,1,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2840,293,orb,261,orb,2,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2841,293,orb,413,orb,3,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2842,293,equipment,1514,equipment,1,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2843,293,equipment,1515,equipment,2,"2026-03-12 12:45:15","2026-03-12 12:45:15"
2844,858,item,732,normal,1,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2845,858,item,550,rare,2,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2846,858,orb,71,orb,1,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2847,858,orb,351,orb,2,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2848,858,orb,413,orb,3,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2849,858,equipment,166,equipment,1,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2850,858,equipment,165,equipment,2,"2026-03-12 12:45:17","2026-03-12 12:45:17"
2851,163,item,699,normal,1,"2026-03-12 12:45:19","2026-03-12 12:45:19"
2852,163,item,781,rare,2,"2026-03-12 12:45:19","2026-03-12 12:45:19"
2853,163,orb,9,orb,1,"2026-03-12 12:45:19","2026-03-12 12:45:19"
2854,163,equipment,75,equipment,1,"2026-03-12 12:45:19","2026-03-12 12:45:19"
2855,665,item,845,normal,1,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2856,665,item,819,rare,2,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2857,665,orb,4,orb,1,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2858,665,orb,189,orb,2,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2859,665,orb,444,orb,3,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2860,665,equipment,917,equipment,1,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2861,665,equipment,918,equipment,2,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2862,665,equipment,920,equipment,3,"2026-03-12 12:45:21","2026-03-12 12:45:21"
2863,313,item,633,normal,1,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2864,313,item,919,rare,2,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2865,313,orb,4,orb,1,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2866,313,orb,80,orb,2,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2867,313,orb,353,orb,3,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2868,313,equipment,1256,equipment,1,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2869,313,equipment,1257,equipment,2,"2026-03-12 12:45:23","2026-03-12 12:45:23"
2870,661,item,816,normal,1,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2871,661,item,708,rare,1,"2026-03-12 12:45:26","2026-05-12 07:44:10"
2872,661,orb,65,orb,1,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2873,661,orb,218,orb,2,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2874,661,orb,359,orb,3,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2875,661,equipment,820,equipment,1,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2876,661,equipment,821,equipment,2,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2877,661,equipment,822,equipment,3,"2026-03-12 12:45:26","2026-03-12 12:45:26"
2878,77,item,653,normal,1,"2026-03-12 12:45:28","2026-03-12 12:45:28"
2879,77,item,810,rare,2,"2026-03-12 12:45:28","2026-03-12 12:45:28"
2880,77,orb,9,orb,1,"2026-03-12 12:45:28","2026-03-12 12:45:28"
2881,77,equipment,158,equipment,1,"2026-03-12 12:45:28","2026-03-12 12:45:28"
2882,446,item,651,normal,1,"2026-03-12 12:45:30","2026-03-12 12:45:30"
2883,446,item,1427,rare,2,"2026-03-12 12:45:30","2026-03-12 12:45:30"
2884,446,orb,34,orb,1,"2026-03-12 12:45:30","2026-03-12 12:45:30"
2885,446,orb,208,orb,2,"2026-03-12 12:45:30","2026-03-12 12:45:30"
2886,446,orb,515,orb,3,"2026-03-12 12:45:30","2026-03-12 12:45:30"
2887,446,equipment,574,equipment,1,"2026-03-12 12:45:30","2026-03-12 12:45:30"
2888,773,item,554,normal,1,"2026-03-12 12:45:32","2026-03-12 12:45:32"
2889,773,accessory,28,rare,2,"2026-03-12 12:45:32","2026-03-12 12:45:32"
2890,773,orb,439,orb,1,"2026-03-12 12:45:32","2026-03-12 12:45:32"
2891,773,equipment,197,equipment,1,"2026-03-12 12:45:32","2026-03-12 12:45:32"
2892,773,equipment,277,equipment,2,"2026-03-12 12:45:32","2026-03-12 12:45:32"
2893,773,equipment,357,equipment,3,"2026-03-12 12:45:32","2026-03-12 12:45:32"
2894,167,item,802,normal,1,"2026-03-12 12:45:34","2026-03-12 12:45:34"
2895,167,item,551,rare,2,"2026-03-12 12:45:34","2026-03-12 12:45:34"
2896,167,orb,9,orb,1,"2026-03-12 12:45:34","2026-03-12 12:45:34"
2897,167,equipment,1337,equipment,1,"2026-03-12 12:45:34","2026-03-12 12:45:34"
2898,167,equipment,1347,equipment,2,"2026-03-12 12:45:34","2026-03-12 12:45:34"
2899,167,equipment,1327,equipment,3,"2026-03-12 12:45:34","2026-03-12 12:45:34"
2900,697,item,867,normal,1,"2026-03-12 12:45:36","2026-03-12 12:45:36"
2901,697,item,708,rare,4,"2026-03-12 12:45:36","2026-05-12 07:44:10"
2902,697,orb,88,orb,1,"2026-03-12 12:45:36","2026-03-12 12:45:36"
2903,697,orb,313,orb,2,"2026-03-12 12:45:36","2026-03-12 12:45:36"
2904,697,equipment,627,equipment,1,"2026-03-12 12:45:36","2026-03-12 12:45:36"
2905,697,equipment,626,equipment,2,"2026-03-12 12:45:36","2026-03-12 12:45:36"
2906,338,item,633,normal,1,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2907,338,item,702,rare,2,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2908,338,orb,37,orb,1,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2909,338,orb,263,orb,2,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2910,338,orb,357,orb,3,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2911,338,equipment,53,equipment,1,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2912,338,equipment,51,equipment,2,"2026-03-12 12:45:38","2026-03-12 12:45:38"
2913,303,item,591,normal,1,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2914,303,item,753,rare,2,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2915,303,orb,1,orb,1,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2916,303,orb,40,orb,2,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2917,303,orb,156,orb,3,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2918,303,equipment,1278,equipment,1,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2919,303,equipment,1283,equipment,2,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2920,303,equipment,1273,equipment,3,"2026-03-12 12:45:43","2026-03-12 12:45:43"
2921,859,item,762,normal,1,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2922,859,item,554,rare,2,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2923,859,orb,136,orb,1,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2924,859,orb,300,orb,2,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2925,859,orb,361,orb,3,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2926,859,equipment,7,equipment,1,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2927,859,equipment,6,equipment,2,"2026-03-12 12:45:45","2026-03-12 12:45:45"
2928,672,item,567,normal,1,"2026-03-12 12:45:47","2026-03-12 12:45:47"
2929,672,item,554,rare,2,"2026-03-12 12:45:47","2026-03-12 12:45:47"
2930,672,orb,1,orb,1,"2026-03-12 12:45:47","2026-03-12 12:45:47"
2931,672,orb,431,orb,2,"2026-03-12 12:45:47","2026-03-12 12:45:47"
2932,672,orb,533,orb,3,"2026-03-12 12:45:47","2026-03-12 12:45:47"
2933,672,equipment,295,equipment,1,"2026-03-12 12:45:47","2026-03-12 12:45:47"
2934,301,item,595,normal,1,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2935,301,item,834,rare,2,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2936,301,orb,4,orb,1,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2937,301,orb,80,orb,2,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2938,301,orb,213,orb,3,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2939,301,equipment,1111,equipment,1,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2940,301,equipment,1112,equipment,2,"2026-03-12 12:45:49","2026-03-12 12:45:49"
2941,527,item,844,normal,1,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2942,527,item,47,rare,2,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2943,527,orb,191,orb,1,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2944,527,orb,197,orb,2,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2945,527,orb,394,orb,3,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2946,527,equipment,897,equipment,1,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2947,527,equipment,898,equipment,2,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2948,527,equipment,900,equipment,3,"2026-03-12 12:45:51","2026-03-12 12:45:51"
2949,860,item,609,normal,1,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2950,860,item,594,rare,2,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2951,860,orb,194,orb,1,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2952,860,orb,342,orb,2,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2953,860,orb,469,orb,3,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2954,860,equipment,752,equipment,1,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2955,860,equipment,755,equipment,2,"2026-03-12 12:45:53","2026-03-12 12:45:53"
2956,861,item,760,normal,1,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2957,861,item,883,rare,2,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2958,861,orb,3,orb,1,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2959,861,orb,35,orb,2,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2960,861,orb,530,orb,3,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2961,861,equipment,621,equipment,1,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2962,861,equipment,620,equipment,2,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2963,861,equipment,619,equipment,3,"2026-03-12 12:45:55","2026-03-12 12:45:55"
2964,786,item,834,normal,1,"2026-03-12 12:45:57","2026-03-12 12:45:57"
2966,786,orb,307,orb,1,"2026-03-12 12:45:57","2026-03-12 12:45:57"
2967,786,equipment,243,equipment,1,"2026-03-12 12:45:57","2026-03-12 12:45:57"
2968,122,item,731,normal,1,"2026-03-12 12:46:00","2026-03-12 12:46:00"
2969,122,item,1031,rare,2,"2026-03-12 12:46:00","2026-03-12 12:46:00"
2970,122,orb,9,orb,1,"2026-03-12 12:46:00","2026-03-12 12:46:00"
2971,122,equipment,152,equipment,1,"2026-03-12 12:46:00","2026-03-12 12:46:00"
2972,32,item,248,normal,1,"2026-03-12 12:46:02","2026-03-12 12:46:02"
2973,32,item,638,rare,2,"2026-03-12 12:46:02","2026-03-12 12:46:02"
2974,32,orb,9,orb,1,"2026-03-12 12:46:02","2026-03-12 12:46:02"
2975,32,equipment,121,equipment,1,"2026-03-12 12:46:02","2026-03-12 12:46:02"
2976,158,item,751,normal,1,"2026-03-12 12:46:05","2026-03-12 12:46:05"
2977,158,item,47,rare,2,"2026-03-12 12:46:05","2026-03-12 12:46:05"
2978,158,orb,9,orb,1,"2026-03-12 12:46:05","2026-03-12 12:46:05"
2979,158,equipment,1506,equipment,1,"2026-03-12 12:46:05","2026-03-12 12:46:05"
2980,58,item,249,normal,1,"2026-03-12 12:46:07","2026-03-12 12:46:07"
2981,58,item,48,rare,2,"2026-03-12 12:46:07","2026-03-12 12:46:07"
2982,58,orb,9,orb,1,"2026-03-12 12:46:07","2026-03-12 12:46:07"
2983,58,equipment,1533,equipment,1,"2026-03-12 12:46:07","2026-03-12 12:46:07"
2984,862,item,249,normal,1,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2985,862,item,810,rare,2,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2986,862,orb,89,orb,1,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2987,862,orb,132,orb,2,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2988,862,orb,506,orb,3,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2989,862,equipment,732,equipment,1,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2990,862,equipment,733,equipment,2,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2991,862,equipment,734,equipment,3,"2026-03-12 12:46:09","2026-03-12 12:46:09"
2992,41,item,643,normal,1,"2026-03-12 12:46:11","2026-03-12 12:46:11"
2993,41,item,567,rare,2,"2026-03-12 12:46:11","2026-03-12 12:46:11"
2994,41,orb,9,orb,1,"2026-03-12 12:46:11","2026-03-12 12:46:11"
2995,41,equipment,1543,equipment,1,"2026-03-12 12:46:11","2026-03-12 12:46:11"
2996,460,item,643,normal,1,"2026-03-12 12:46:15","2026-03-12 12:46:15"
2997,460,item,648,rare,2,"2026-03-12 12:46:15","2026-03-12 12:46:15"
2998,460,orb,190,orb,1,"2026-03-12 12:46:15","2026-03-12 12:46:15"
2999,460,orb,476,orb,2,"2026-03-12 12:46:15","2026-03-12 12:46:15"
3000,460,orb,496,orb,3,"2026-03-12 12:46:15","2026-03-12 12:46:15"
3001,460,equipment,843,equipment,1,"2026-03-12 12:46:15","2026-03-12 12:46:15"
3002,460,equipment,845,equipment,2,"2026-03-12 12:46:15","2026-03-12 12:46:15"
3003,460,equipment,846,equipment,3,"2026-03-12 12:46:15","2026-03-12 12:46:15"
3004,726,item,805,normal,1,"2026-03-12 12:46:17","2026-03-12 12:46:17"
3005,726,item,1032,rare,2,"2026-03-12 12:46:17","2026-03-12 12:46:17"
3006,726,orb,9,orb,1,"2026-03-12 12:46:17","2026-03-12 12:46:17"
3007,726,equipment,239,equipment,1,"2026-03-12 12:46:17","2026-03-12 12:46:17"
3008,411,item,762,normal,1,"2026-03-12 12:46:19","2026-03-12 12:46:19"
3009,411,item,866,rare,2,"2026-03-12 12:46:19","2026-03-12 12:46:19"
3010,411,orb,34,orb,1,"2026-03-12 12:46:19","2026-03-12 12:46:19"
3011,411,orb,98,orb,2,"2026-03-12 12:46:19","2026-03-12 12:46:19"
3012,411,orb,213,orb,3,"2026-03-12 12:46:19","2026-03-12 12:46:19"
3013,411,equipment,99,equipment,1,"2026-03-12 12:46:19","2026-03-12 12:46:19"
3014,442,item,728,normal,1,"2026-03-12 12:46:22","2026-03-12 12:46:22"
3016,442,orb,18,orb,1,"2026-03-12 12:46:22","2026-03-12 12:46:22"
3017,442,orb,384,orb,2,"2026-03-12 12:46:22","2026-03-12 12:46:22"
3018,442,orb,464,orb,3,"2026-03-12 12:46:22","2026-03-12 12:46:22"
3019,442,equipment,937,equipment,1,"2026-03-12 12:46:22","2026-03-12 12:46:22"
3020,442,equipment,939,equipment,2,"2026-03-12 12:46:22","2026-03-12 12:46:22"
3021,267,item,392,normal,1,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3022,267,item,1430,rare,2,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3023,267,orb,95,orb,1,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3024,267,orb,280,orb,2,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3025,267,orb,485,orb,3,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3026,267,equipment,1234,equipment,1,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3027,267,equipment,1236,equipment,2,"2026-03-12 12:46:23","2026-03-12 12:46:23"
3028,863,item,241,normal,1,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3029,863,item,656,rare,2,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3030,863,orb,117,orb,1,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3031,863,orb,156,orb,2,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3032,863,orb,410,orb,3,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3033,863,equipment,126,equipment,1,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3034,863,equipment,125,equipment,2,"2026-03-12 12:46:26","2026-03-12 12:46:26"
3035,83,item,617,normal,1,"2026-03-12 12:46:28","2026-03-12 12:46:28"
3036,83,item,781,rare,2,"2026-03-12 12:46:28","2026-03-12 12:46:28"
3037,83,orb,9,orb,1,"2026-03-12 12:46:28","2026-03-12 12:46:28"
3038,83,equipment,117,equipment,1,"2026-03-12 12:46:28","2026-03-12 12:46:28"
3039,11,item,651,normal,1,"2026-03-12 12:46:30","2026-03-12 12:46:30"
3040,11,item,807,rare,2,"2026-03-12 12:46:30","2026-03-12 12:46:30"
3041,11,orb,9,orb,1,"2026-03-12 12:46:30","2026-03-12 12:46:30"
3042,11,equipment,403,equipment,1,"2026-03-12 12:46:30","2026-03-12 12:46:30"
3043,11,equipment,444,equipment,2,"2026-03-12 12:46:30","2026-03-12 12:46:30"
3044,11,equipment,524,equipment,3,"2026-03-12 12:46:30","2026-03-12 12:46:30"
3045,404,item,651,normal,1,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3046,404,item,868,rare,2,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3047,404,orb,86,orb,1,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3048,404,orb,238,orb,2,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3049,404,orb,320,orb,3,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3050,404,equipment,416,equipment,1,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3051,404,equipment,415,equipment,2,"2026-03-12 12:46:32","2026-03-12 12:46:32"
3052,864,item,651,normal,1,"2026-03-12 12:46:34","2026-03-12 12:46:34"
3053,864,item,807,rare,2,"2026-03-12 12:46:34","2026-03-12 12:46:34"
3054,864,orb,36,orb,1,"2026-03-12 12:46:34","2026-03-12 12:46:34"
3055,864,orb,106,orb,2,"2026-03-12 12:46:34","2026-03-12 12:46:34"
3057,864,equipment,765,equipment,1,"2026-03-12 12:46:35","2026-03-12 12:46:35"
3058,864,equipment,766,equipment,2,"2026-03-12 12:46:35","2026-03-12 12:46:35"
3059,140,item,651,normal,1,"2026-03-12 12:46:37","2026-03-12 12:46:37"
3060,140,item,551,rare,2,"2026-03-12 12:46:37","2026-03-12 12:46:37"
3061,140,orb,9,orb,1,"2026-03-12 12:46:37","2026-03-12 12:46:37"
3062,140,equipment,516,equipment,1,"2026-03-12 12:46:37","2026-03-12 12:46:37"
3063,865,item,591,normal,1,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3064,865,item,798,rare,2,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3065,865,orb,42,orb,1,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3066,865,orb,328,orb,2,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3067,865,orb,437,orb,3,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3068,865,equipment,250,equipment,1,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3069,865,equipment,249,equipment,2,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3070,865,equipment,248,equipment,3,"2026-03-12 12:46:39","2026-03-12 12:46:39"
3071,429,item,716,normal,1,"2026-03-12 12:46:41","2026-03-12 12:46:41"
3072,429,item,752,rare,2,"2026-03-12 12:46:41","2026-03-12 12:46:41"
3073,429,orb,222,orb,1,"2026-03-12 12:46:41","2026-03-12 12:46:41"
3074,429,orb,393,orb,1,"2026-03-12 12:46:41","2026-03-25 07:42:35"
3075,429,orb,531,orb,3,"2026-03-12 12:46:41","2026-03-12 12:46:41"
3076,429,equipment,902,equipment,1,"2026-03-12 12:46:41","2026-03-12 12:46:41"
3077,429,equipment,905,equipment,2,"2026-03-12 12:46:41","2026-03-12 12:46:41"
3079,769,item,856,rare,2,"2026-03-12 12:46:43","2026-03-12 12:46:43"
3080,769,orb,9,orb,1,"2026-03-12 12:46:43","2026-03-12 12:46:43"
3081,769,equipment,902,equipment,1,"2026-03-12 12:46:43","2026-03-12 12:46:43"
3082,769,equipment,905,equipment,2,"2026-03-12 12:46:43","2026-03-12 12:46:43"
3083,202,item,591,normal,1,"2026-03-12 12:46:45","2026-03-12 12:46:45"
3084,202,item,753,rare,2,"2026-03-12 12:46:45","2026-03-12 12:46:45"
3085,202,orb,9,orb,1,"2026-03-12 12:46:45","2026-03-12 12:46:45"
3086,202,equipment,271,equipment,1,"2026-03-12 12:46:45","2026-03-12 12:46:45"
3087,630,item,591,normal,1,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3088,630,item,753,rare,2,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3089,630,orb,23,orb,1,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3090,630,orb,322,orb,2,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3091,630,orb,440,orb,3,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3092,630,equipment,253,equipment,1,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3093,630,equipment,252,equipment,2,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3094,630,equipment,251,equipment,3,"2026-03-12 12:46:48","2026-03-12 12:46:48"
3095,536,item,591,normal,1,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3096,536,item,648,rare,2,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3097,536,orb,374,orb,1,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3098,536,orb,414,orb,2,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3099,536,orb,420,orb,3,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3100,536,equipment,174,equipment,1,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3101,536,equipment,173,equipment,2,"2026-03-12 12:46:52","2026-03-12 12:46:52"
3102,547,item,597,normal,1,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3103,547,item,753,rare,2,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3104,547,orb,10,orb,1,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3105,547,orb,36,orb,2,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3106,547,orb,43,orb,3,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3107,547,equipment,985,equipment,1,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3108,547,equipment,988,equipment,2,"2026-03-12 12:46:54","2026-03-12 12:46:54"
3109,702,item,597,normal,1,"2026-03-12 12:46:56","2026-03-12 12:46:56"
3110,702,item,754,rare,2,"2026-03-12 12:46:56","2026-03-12 12:46:56"
3111,702,orb,521,orb,1,"2026-03-12 12:46:56","2026-03-12 12:46:56"
3112,702,equipment,251,equipment,1,"2026-03-12 12:46:56","2026-03-12 12:46:56"
3113,789,item,816,normal,1,"2026-03-12 12:46:58","2026-03-12 12:46:58"
3114,789,item,1183,rare,2,"2026-03-12 12:46:58","2026-03-12 12:46:58"
3115,789,orb,496,orb,1,"2026-03-12 12:46:58","2026-03-12 12:46:58"
3116,789,equipment,595,equipment,1,"2026-03-12 12:46:58","2026-03-12 12:46:58"
3117,789,equipment,594,equipment,2,"2026-03-12 12:46:58","2026-03-12 12:46:58"
3118,866,item,754,normal,1,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3119,866,item,753,rare,2,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3120,866,orb,15,orb,1,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3121,866,orb,77,orb,2,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3122,866,orb,84,orb,3,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3123,866,equipment,691,equipment,1,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3124,866,equipment,694,equipment,2,"2026-03-12 12:47:00","2026-03-12 12:47:00"
3125,669,item,651,normal,1,"2026-03-12 12:47:02","2026-03-12 12:47:02"
3126,669,item,752,rare,2,"2026-03-12 12:47:02","2026-03-12 12:47:02"
3127,669,orb,301,orb,1,"2026-03-12 12:47:02","2026-03-12 12:47:02"
