id,display_order,name,name_kana,name_en,monster_system_type_id,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
1122,1122,魔瘴魂オジャロス,マショウコンオジャロス,Mashoukon'ojarosu,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mashokonojarosu.html,/storage/images/monsters/1122.webp,"数百年もの間 かぶり続けた良き叔父という仮面をかなぐり捨て 邪悪なる本性をあらわにしたオジャロスの姿。","前王イーヴと姉エルガドーラの婚礼の日 一対の人形のように美しいふたりを目にしたとき復讐を決意したという。","2026-07-27 13:25:25","2026-08-03 12:09:04"
1123,1123,ギャノン弟,ギャノンオトウト,Gyanon'otouto,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gyanonototo.html,/storage/images/monsters/1123.webp,"敵味方関係なく襲いかかる残虐さゆえ ヴァレリアによりバルディスタから追放された無法者兄弟の弟分。","他人は見境なく手にかけるが兄弟仲は非常に良好。兄の誕生日には強奪した金で毎年 盛大な宴を催すという。","2026-07-27 12:58:19","2026-08-03 12:10:41"
1124,1124,魔王ヴァレリア,マオウヴァレリア,Maouvuareria,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_maobareria.html,/storage/images/monsters/1124.webp,"数多の戦場を駆け抜け 国を興すまでに上りつめた魔王。その武力は魔界最強と名高く一閃で騎馬の群れもなぎ払う。",その美貌からファンも多く何度も交際を申し込んでは返り討ちになっている者多数。彼女の婿取りはあり得るのか？,"2026-07-27 13:24:35","2026-08-03 13:05:38"
1125,1125,魔瘴魂グウィネーロ,マショウコングウィネーロ,Mashoukonguuineero,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mashokonguine-ro.html,/storage/images/monsters/1125.webp,魔仙卿が召喚した魔瘴をまき散らす邪霊。余りに濃密なその魔気は意思を持って動きだす。,"かつて大いなる闇の根源からはがれおちた皮ふの欠片に命が宿り グウィネーロと呼ばれるようになった。","2026-07-27 13:25:27","2026-08-03 13:05:38"
1126,1126,巨大魔瘴魂,キョダイマショウコン,Kyodaimashoukon,7,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kyodaimashokon.html,/storage/images/monsters/1126.webp,ジャディンの園の地下より噴出した魔瘴が意思を持ちおそるべき魔物の姿となって大魔王の前に立ちはだかる。,"魔瘴によって失われた命を取り込み 己のチカラに変えて巨大化する邪悪な魂。自己の強化に余念がない。","2026-07-27 12:59:08","2026-07-29 12:20:40"
1127,1127,邪神ダビヤガ,ジャシンダビヤガ,Jashindabiyaga,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jashindabiyaga.html,/storage/images/monsters/1127.webp,七柱の種族神に対抗するため異界滅神ジャゴヌバが己の暴虐なる闘争心より生み出した破壊と殺りくを好む邪神。,本来は竜族の神ナドラガを倒すために生み出されたが当のナドラガが闇落ちしたので祖神の護衛に役割を変えた。,"2026-07-27 13:06:19","2026-08-03 13:05:38"
1128,1128,土の祠の守護者,ツチノホコラノシュゴシャ,Tsuchinohokoranoshugosha,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tsuchinohokoranoshugosha.html,/storage/images/monsters/1128.webp,カルサドラ火山の女神の祠にて光の神装を守護する番人。イルーシャの女神の依代たる資質を試すために戦った。,"種族神 土の神ワギが神話の時代に生みだした。実体や意識を持たず試練の時だけ姿を顕現させる。","2026-07-27 13:13:30","2026-08-03 12:09:04"
1129,1129,花の祠の守護者,ハナノホコラノシュゴシャ,Hananohokoranoshugosha,1,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hananohokoranoshugosha.html,/storage/images/monsters/1129.webp,けがれの谷の女神の祠にて光の神装を守護する番人。イルーシャの女神の依代たる資質を試すために戦った。,"種族神 花の神ピナヘトが神話の時代に生みだした。作られて以来 稼働するのは今回が初めてであった。","2026-07-27 13:17:40","2026-07-29 12:20:40"
1130,1130,水の祠の守護者,ミズノホコラノシュゴシャ,Mizunohokoranoshugosha,9,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mizunohokoranoshugosha.html,/storage/images/monsters/1130.webp,シエラ巡礼地の女神の祠にて光の神装を守護する番人。イルーシャの女神の依代たる資質を試すために戦った。,"種族神 水の神マリーヌが神話の時代に生みだした。封じられた邪神のチカラを抑制する役割も持つという。","2026-07-27 13:27:35","2026-07-29 12:20:40"
1131,1131,風の祠の守護者,カゼノホコラノシュゴシャ,Kazenohokoranoshugosha,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kazenohokoranoshugosha.html,/storage/images/monsters/1131.webp,呪われた大地の女神の祠にて光の神装を守護する番人。イルーシャの女神の依代たる資質を試すために戦った。,"種族神 風の神エルドナが神話の時代に生みだした。守護者の姿は種族神たちの好みが反映されているらしい。","2026-07-27 12:56:47","2026-07-29 12:20:40"
1132,1132,邪神ヤファギル戒,ジャシンヤファギルカイ,Jashin'yafuagirukai,6,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jashinyafagirukai.html,/storage/images/monsters/1132.webp,ジャゴヌバの心から生まれた禁忌を司る邪神。ルファ神殿の道を閉ざし妨害してきた。カラスの仮面を被っている。,ヤファギルが封じられた地はその怨念によって汚染され禁忌として畏れられる呪われた大地となった。,"2026-07-27 13:06:27","2026-07-29 12:20:40"
1133,1133,邪神ヤファギル断,ジャシンヤファギルダン,Jashin'yafuagirudan,6,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jashinyafagirudan.html,/storage/images/monsters/1133.webp,ジャゴヌバの心から生まれた禁忌を司る邪神。ルファ神殿の道を閉ざし妨害してきた。シギの仮面を被っている。,結界や封印など敵の行動を妨害する能力に特化した邪神。三体分身の術はとっておきでつい自慢せずにはいられない。,"2026-07-27 13:06:30","2026-07-29 12:20:40"
1134,1134,邪神ヤファギル封,ジャシンヤファギルフウ,Jashin'yafuagirufuu,6,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jashinyafagirufuu.html,/storage/images/monsters/1134.webp,ジャゴヌバの心から生まれた禁忌を司る邪神。ルファ神殿の道を閉ざし妨害してきた。ニワトリの仮面を被っている。,"エルフの神エルドナを倒すために生み出されたがエルドナとルティアナの共闘によって あえなく封印された。","2026-07-27 13:06:33","2026-07-29 12:20:40"
1135,1135,邪神ピュージュ,ジャシンピュージュ,Jashinpyuuju,1,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jashimpyu-ju.html,/storage/images/monsters/1135.webp,"ジャゴヌバの心から生まれたすべてを嘲弄する道化の邪神。無数の分身体が集合すると真のチカラを 発揮できる。",プクリポの神ピナヘトを倒すために生み出されたがお互い真っ向勝負は性に合わず化かし合いに終始したらしい。,"2026-07-27 13:06:25","2026-07-29 12:20:40"
1136,1136,邪神ヴァニタトス,ジャシンヴァニタトス,Jashinvuanitatosu,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jashimbanitatosu.html,/storage/images/monsters/1136.webp,"異界滅神ジャゴヌバの虚無なる心から生まれた邪神。女神の魂を喰らい その存在を世界から忘却させようとした。",人間の神グランゼニスに対抗し生みだされたこと以外は忘却の彼方に消え去ったようにすべてが謎に包まれている。,"2026-07-27 13:06:22","2026-07-29 12:20:40"
1137,1137,魔瘴魂ゼノドラゴン,マショウコンゼノドラゴン,Mashoukonzenodoragon,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mashokonzenodoragon.html,/storage/images/monsters/1137.webp,覚醒したジャゴヌバの命令でザハディガル岩峰の魔瘴塚にとりついて魔瘴を放出しているドラゴンの姿をした魔瘴魂。,魔瘴塚の内部は魔界の地底まで伸びる長い管になっていて周囲の地盤から魔瘴をくみ上げ大魔瘴期を深刻化させている。,"2026-07-27 13:25:30","2026-07-29 12:20:40"
1138,1138,激憤の魔瘴竜,ゲキフンノマショウリュウ,Gekifunnomashouryuu,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gekifunnomashoryuu.html,/storage/images/monsters/1138.webp,闇の根源の秘密に通じる魔仙卿を追い詰めるために放たれた魔瘴魂。無尽の怒りが凶悪な竜の姿で襲いかかる。,"なぜ魔瘴が生まれたのか？なぜ魔瘴が意思を持ったのか？その答えは 闇の根源が潜む魔界の地の底に眠っている。","2026-07-27 13:00:54","2026-07-29 12:20:40"
1139,1139,闇の根源の呪縛,ヤミノコンゲンノジュバク,Yaminokongennojubaku,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yaminokongennojubaku.html,/storage/images/monsters/1139.webp,黄金の鎧の騎士の姿で現れた大いなる闇の根源の末端。血の鎖で縛られた契約を破り大切な家族をその手で救え！,"大いなる闇は 満足げに笑う。おそろしきものに成り果てたその者を家族だと言う貴様こそ真に おそろしきものだと。","2026-07-27 13:29:33","2026-08-03 13:05:38"
1140,1140,起源獣ガルドドン,キゲンジュウガルドドン,Kigenjuugarudodon,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kigenjuugarudodon.html,/storage/images/monsters/1140.webp,神話時代から闇の眷属としてジャゴヌバに仕える古代魔族。魔祖ガルドが外法を用いて剛勇たる異形と化した姿。,"アストルティアを憎む魔物を大勢集めて戦わせ 生き残った数名を外法を施すに足る優秀な素材として選抜した。","2026-07-27 12:57:38","2026-08-03 12:10:41"
1141,1141,起源将ジェルザーク,キゲンショウジェルザーク,Kigenshoujeruzaaku,8,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kigenjuuruza-ku.html,/storage/images/monsters/1141.webp,神話時代から闇の眷属としてジャゴヌバに仕える古代魔族。魔祖ザークが外法を用いて灼熱を宿す異形と化した姿。,"責任者をわかりやすくするため魔祖の血族たちは それぞれに外法を施した魔祖の名前から一部をもらって名づけられた。","2026-07-27 12:57:41","2026-07-29 12:20:40"
1142,1142,起源魔スコルパイド,キゲンマスコルパイド,Kigenmasukorupaido,5,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kigenjuusukorupaido.html,/storage/images/monsters/1142.webp,神話時代から闇の眷属としてジャゴヌバに仕える古代魔族。魔祖スコルが外法を用いて甲殻を持つ異形と化した姿。,かつて魔祖は7人いた。中でも紅一点の魔祖シュナは最凶の異形を生みだしたが代償に魂が消滅したという。,"2026-07-27 12:57:44","2026-07-29 12:20:40"
1143,1143,起源鎧デルメゼ,キゲンガイデルメゼ,Kigengaiderumeze,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kigengaiderumeze.html,/storage/images/monsters/1143.webp,神話時代から闇の眷属としてジャゴヌバに仕える古代魔族。魔祖メゼが外法を用いて迅雷を宿す異形と化した姿。,愛するシュナを失って以後メゼの心は急速に闇に侵食され妻の忘れ形見を守るのに執心しとうとう外法に手を染めた。,"2026-07-27 12:57:36","2026-07-29 12:20:40"
1144,1144,大魔王ユシュカ,ダイマオウユシュカ,Daimaouyushuka,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_daimaoyushuka.html,/storage/images/monsters/1144.webp,闇の根源のチカラをそそがれ支配欲におぼれた傲慢な邪竜。闇の魔力で魔剣アストロンの幻影を出現させ敵を斬り刻む。,大魔王になったら火を吹く竜に変身してヒゲも立派に伸びる！そう力説する赤毛の少年に呆れる幼なじみがいたとか。,"2026-07-27 13:12:37","2026-07-29 12:20:40"
1145,1145,異界滅神ジャゴヌバ,イカイメツシンジャゴヌバ,Ikaimetsushinjagonuba,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ikaimesshinjagonuba.html,/storage/images/monsters/1145.webp,大いなる闇の根源と呼ばれる全ての魔瘴を生みだせし存在。アストルティアに降りかかった数多の悲劇の元凶である。,"神話の昔 はるか彼方より飛来したという未知の存在が女神のチカラを吸収して変異。異界滅神が誕生したという。","2026-07-27 12:53:45","2026-08-03 13:05:38"
1146,1146,絶対滅神ジャゴヌバ,ゼッタイメツシンジャゴヌバ,Zettaimetsushinjagonuba,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_zettaimesshinjagonuba.html,/storage/images/monsters/1146.webp,女神の光さえ飲みくだしあまねくものを支配することで絶対の存在となった滅びの神。その闇の深淵は底知れない。,達したと思われた協調の真髄は真の協調の前に敗れ去った。神話時代からの悠久の戦いにかくして幕が下ろされた。,"2026-07-27 13:10:27","2026-08-03 13:05:38"
1147,1147,暗黒の手,アンコクノテ,Ankokunote,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ankokunote.html,/storage/images/monsters/1147.webp,ジャゴヌバのどん欲な想念が具現化した求め欲するもの。大いなる闇の根源の象徴として様々な場面で暴れまわった。,大魔王選出の儀のときは求める者が魔族化していたためわずかに反応を示しつつも判別できなかったらしい。,"2026-07-27 12:52:58","2026-08-03 13:05:38"
1148,1148,儀礼の評定者,ギレイノヒョウテイシャ,Gireinohyouteisha,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gireinohyoteisha.html,/storage/images/monsters/1148.webp,戦士の儀礼場にて白灰の試練に挑む英雄を待ち受ける最後の関門として審判の天使が配備した精霊。,儀礼の評定者は挑む英雄にふさわしい強さに変化する。次なる英雄の前に現れしときいかなる姿と技を見せるのか？,"2026-07-27 12:59:27","2026-08-03 12:09:04"
1149,1149,厄魔ポヴァディウス,ヤクマポヴァディウス,Yakumapovuadeiusu,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yakumapobadiusu.html,/storage/images/monsters/1149.webp,世の金持ちという金持ちにはげしい恨みを抱く悪魔。憎悪の風を巻き起こし財産を根こそぎ奪っていく。,犠牲者を震えあがらせるため威厳のある話し方を一生懸命練習した。油断すると素が出るらしい。,"2026-07-27 13:29:14","2026-07-29 12:20:40"
1150,1150,祭壇の狩人,サイダンノカリュウド,Saidannokaryuudo,3,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_saidannokariudo.html,/storage/images/monsters/1150.webp,命脈の神殿の最奥にある祭壇で深翠の試練に挑むタマゴの資質を試す二体の神獣の一方。戦う時は常に二体で連携する。,じつは自らもタマゴ出身で祭壇の守人と同じタマゴから生まれた。ずっと一緒なのでひとりの時間がほしいらしい。,"2026-07-27 13:03:23","2026-07-29 12:20:40"
1151,1151,祭壇の守人,サイダンノモリト,Saidannomorito,3,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_saidannomoribito.html,/storage/images/monsters/1151.webp,命脈の神殿の最奥にある祭壇で深翠の試練に挑むタマゴの資質を試す二体の神獣の一方。戦う時は常に二体で連携する。,じつは自らもタマゴ出身で試練に挑むタマゴを兄弟と感じ愛おしく思っている。とはいえ試練に私情は挟まない。,"2026-07-27 13:03:26","2026-07-29 12:20:40"
1152,1152,暴走したコウリン,ボウソウシタコウリン,Bousoushitakourin,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_bososhitakorin.html,/storage/images/monsters/1152.webp,深翠の試練のタマゴから生まれた神獣だが何者かの企てにより悪しきチカラが暴走し我を失ってしまった。,ハクオウへの憧れの気持ちが裏返しとなって暴走しハクオウを執拗に狙う。だが本心ではお父さん大好き。,"2026-07-27 13:23:48","2026-08-03 12:10:41"
1153,1153,ハングリーハンター,ハングリーハンター,Hanguriihantaa,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hanguri-hanta-.html,/storage/images/monsters/1153.webp,紺碧の試練場に生息する獰猛な魔物。常に腹ペコでナワバリに立ち入った者には容赦なく襲いかかる。,英雄の強さを重視するカンティス好みの魔物。彼のことは群れのリーダーと認識しており絶対服従。,"2026-07-27 13:19:08","2026-08-03 12:10:41"
1154,1154,ホーリーキング,ホーリーキング,Hooriikingu,1,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ho-ri-kingu.html,/storage/images/monsters/1154.webp,紺碧の試練の守り人をつとめる天星郷でも指折りの実力者。英雄たちの強さを試すため公明正大に勝負を挑む。,オフの日はスライムに分裂してカンティスの家で過ごす。よく夜ふかしやイタズラをして家主に怒られるヤンチャぶり。,"2026-07-27 13:24:16","2026-07-29 12:20:40"
1155,1155,汚染源ヘドロヌーバ,オセンゲンヘドロヌーバ,Osengenhedoronuuba,7,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_osengenhedoronu-ba.html,/storage/images/monsters/1155.webp,"何者かにより脈動する鉱石を埋め込まれケタ違いの強さを持つに至ったドロヌーバ。その時 身体の色も変化した。",きれいな水を汚染させることに無上の喜びを感じる迷惑者。通常ドロヌーバより水分豊富で日照りに強いのも小憎らしい。,"2026-07-27 12:55:44","2026-07-29 12:20:40"
1156,1156,ラダ・ガート,ラダ・ガート,"Rada Gaato",14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_radaga-to.html,/storage/images/monsters/1156.webp,"神化の儀に臨み 神のチカラを手に入れたラダ・ガート。しかし その人格は悪に染まりすっかり ゆがんでいた……。","導きの天使の誘いに乗って英雄として試練に挑んだが天使たちの不遜な態度には終始 憤りを感じていた。","2026-07-27 13:31:51","2026-08-03 13:05:38"
1157,1157,悪神ラダ・ガート,アクジンラダ・ガート,"Akujinrada Gaato",14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akushinradaga-to.html,/storage/images/monsters/1157.webp,神のチカラを使い異形の姿に変身したラダ・ガート。天使への反感が無限に増大して天星郷を滅ぼせと駆り立てる。,生前の悔恨を刺激し悪意を増幅させる黒い炎が燃え盛り理性の歯止めすら効かずラダ・ガートは屈服した……。,"2026-07-27 12:51:28","2026-08-03 13:05:38"
1158,1158,"悪神 三闘士",アクジンサントウシ,Akujinsantoushi,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akushinsantoshi.html,/storage/images/monsters/1158.webp,"悪神の火種が過去の心の傷にとりつき 暴走した三闘士。民を想う気持ちがねじ曲げられ憤怒の神へと変化した。","カルサドラ火山の三闘士像は設計者が もっと大きく！強そうに！と暴走した結果あのデザインになったらしい。","2026-07-27 12:51:23","2026-08-03 13:05:38"
1159,1159,ハクオウ,ハクオウ,Hakuou,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hakuo.html,/storage/images/monsters/1159.webp,"悪神の火種が過去の心の傷にとりつき 暴走したハクオウ。悲しみに我を忘れ エルドナ大陸を 滅ぼそうとしている。","理性を失ったことで世界一とうたわれた剣技はさらに鋭さを増し 対峙するだけで背筋が凍る闘気を放つ。","2026-07-27 13:16:53","2026-08-03 13:05:38"
1160,1160,災厄の王の幻影,サイヤクノオウノゲンエイ,Saiyakunoounogen'ei,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_saiyakunonogenei.html,/storage/images/monsters/1160.webp,"災厄の王との戦いで落命したハクオウがその絶望の記憶から生み出した幻影。執拗にハクオウを狙い つきまとう。","悪神となったハクオウのチカラで 本物の災厄の王よりさらに邪悪で強大な存在としてマガツカゼと共に蘇った。","2026-07-27 13:03:31","2026-08-03 13:05:38"
1161,1161,熱空の支配者,ネックウノシハイシャ,Nekkuunoshihaisha,6,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_nekkuunoshihaisha.html,/storage/images/monsters/1161.webp,ケラコーナ原生林の空を支配する怪鳥。貴金属を好み巣に貯めこんでいる。侵入者はもちろん許さない。,"お宝を期待して 頑丈な鉄箱を奪ったが開けられなかった。中身が歴史書だと知ったらさぞ落胆したことだろう。","2026-07-27 13:15:59","2026-07-29 12:20:40"
1162,1162,悪神リナーシェ,アクジンリナーシェ,Akujinrinaashe,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akushinrina-.html,/storage/images/monsters/1162.webp,"始源の歌姫リナーシェが呪いにより悪神と化した姿。召喚して打ち放つのは かつて己の腹を貫いた婚約者の剣。",政略結婚の相手は聡明で情熱的な男だった。彼を信じ愛そうとした女は絶望の底にはいつくばって生涯を終えた。,"2026-07-27 12:51:31","2026-08-03 13:05:38"
1163,1163,呪炎の傀儡,ジュエンノカイライ,Juennokairai,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_juennokairai.html,/storage/images/monsters/1163.webp,悪神の火種を取り込んだ審判の天使ヘルヴェル。姉と慕ってくる天使さえも無価値と断じ呪炎を燃やす。,英雄ではないヘルヴェルは呪炎を取り込んでも悪神となる素質を持たないため異形の怪物に成り果てた。,"2026-07-27 13:07:18","2026-08-03 13:05:38"
1164,1164,勇者アシュレイ,ユウシャアシュレイ,Yuushaashurei,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yuushaashurei.html,/storage/images/monsters/1164.webp,"悪神の火種にとりつかれても暴走せず 逆にそのチカラを使いこなしたアシュレイ。神剣の一撃にも屈さなかった。",初代勇者として生まれ育ち大魔王ゴダを打倒するが同時に弟や師を失ったことが心に深い影を落としている。,"2026-07-27 13:30:02","2026-08-03 13:05:38"
1165,1165,悪神アシュレイ,アクジンアシュレイ,Akujin'ashurei,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akushinashurei.html,/storage/images/monsters/1165.webp,初代勇者アシュレイが呪炎に飲み込まれて悪神と化した姿。レオーネに対する強い罪悪感が呪炎の侵食で暴走した。,ゼドラ王国の国王となったが反乱の火種を見過ごして国家分裂の危機を招くなど王としての資質に欠けていた。,"2026-07-27 12:51:20","2026-08-03 13:05:38"
1166,1166,悪神の右手,アクジンノミギテ,Akujinnomigite,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akushinnomigite.html,/storage/images/monsters/1166.webp,中心核のエネルギーを奪うためレオーネにより生み出された。悪神の火種を埋め込まれ膨大なキャパシティを持つ。,吸収したエネルギーを蓄積し大爆発を起こす能力を持つ。その威力は神の秘宝さえも破壊してしまうほどだ。,"2026-07-27 12:51:25","2026-08-03 13:05:38"
1167,1167,ジア・ルミナ,ジア・ルミナ,"Jia Rumina",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiarumina.html,/storage/images/monsters/1167.webp,ジア・クト念晶体の先兵として現れた女性型の鉱物生命体。不遜な態度と奇妙な言葉遣いでただならぬ存在感を漂わせる。,大半のジア・クト念晶体が後天的に鉱物化するのに対し生粋のジア・クトのことは偉大なる原石と称される。,"2026-07-27 13:04:44","2026-07-29 12:20:40"
1168,1168,パワーストーンマン,パワーストーンマン,Pawaasutoonman,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_pawa-suto-mman.html,/storage/images/monsters/1168.webp,天使長ミトラーのチカラを取り込みパワーアップしたストーンマン。聖なる拳であらゆるものを粉砕する。,"目立ちたいという彼の夢を天使のチカラでかなえたからか変身した姿は やたらと煌びやかでゴージャスだった。","2026-07-27 13:19:00","2026-07-29 12:20:40"
1169,1169,ジア・ロダ,ジア・ロダ,"Jia Roda",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiaroda.html,/storage/images/monsters/1169.webp,銀色に輝く硬質なボディを持つ鉱物生命体ジア・クトの眷属。ジア・ルミナの命令を受けあまたの生命を粉砕してきた。,"忠犬のように ジア・ルミナについて回り 命令にしたがうが当のジア・ルミナにとってはただの番犬に過ぎない。","2026-07-27 13:04:52","2026-07-29 12:20:40"
1170,1170,ジア・ルダ,ジア・ルダ,"Jia Ruda",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiaruda.html,/storage/images/monsters/1170.webp,黒色に輝く硬質なボディを持つ鉱物生命体ジア・クトの眷属。ジア・ルミナの命令を受けあまたの生命を粉砕してきた。,"ジア・ロダとは共に行動しているようだが ジア・クトにつがいという意識があるのかは不明である。","2026-07-27 13:04:41","2026-07-29 12:20:40"
1171,1171,ジア・レオーネ,ジア・レオーネ,"Jia Reoone",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiareo-ne.html,/storage/images/monsters/1171.webp,"ジア・ルミナのコアを飲み込んだことで 完全なるジア・クト念晶体として生まれ変わった レオーネ。","人類にもジア・クトにも絶望し自身のチカラだけで すべてを無に帰するために誕生したレオーネの破壊衝動の化身。","2026-07-27 13:04:47","2026-07-29 12:20:40"
1172,1172,ジア・ルーベ,ジア・ルーベ,"Jia Ruube",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiaru-be.html,/storage/images/monsters/1172.webp,ジア・クト念晶体の幹部として現れた少女型の鉱物生命体。炎のように感情をたかぶらせ本能のままに敵を焼き尽くす。,ケノスの念晶体を削りとってサフィルと同時に創られた。同じ原石であるルミナよりも美しい欠片を素にしたという。,"2026-07-27 13:04:39","2026-07-29 12:20:40"
1173,1173,ジア・サフィル,ジア・サフィル,"Jia Safyiru",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiasafiru.html,/storage/images/monsters/1173.webp,ジア・クト念晶体の幹部として現れた少年型の鉱物生命体。氷のように心を凍てつかせ冷酷無比に敵を責めさいなむ。,ジア・クトの奇妙な言葉遣いは思考法の違いによるらしい。サフィルは理性を失った時だけ言葉遣いが元に戻ってしまう。,"2026-07-27 13:04:28","2026-07-29 12:20:40"
1174,1174,邪精霊マガツカゼ,ジャセイレイマガツカゼ,Jaseireimagatsukaze,3,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jaseireimagatsukaze.html,/storage/images/monsters/1174.webp,創生のチカラが偏って生まれたよこしまな精霊。けがれた風をあやつって災いを引き起こし悪意をもって命を奪い去る。,ヤマカミヌ王国に吹き荒れた暴風マガツカゼも人の絶望が創生のチカラに作用して具現化したものだという。,"2026-07-27 13:06:35","2026-07-29 12:20:40"
1175,1175,暁天竜ランビリズマ,ギョウテンリュウランビリズマ,Gyoutenryuuranbirizuma,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gyotenryuurambirizuma.html,/storage/images/monsters/1175.webp,混沌に息づく竜たちの闘争心に反応した創生のチカラが海の底に蓄積して生まれたとてつもなく凶暴なドラゴン。,あとほんの少し創生のチカラをたくわえたら大津波を起こして大地ごとドラゴン族を滅ぼしナドラガすら喰らう気だった。,"2026-07-27 12:59:00","2026-07-29 12:20:40"
1176,1176,ジア・クルヴィダ,ジア・クルヴィダ,"Jia Kuruvyida",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jiakurubida.html,/storage/images/monsters/1176.webp,ケノスの手で念晶体の構造を作り変えられたジア・ルーベとジア・サフィルが結合した姿。炎と氷の合体技を華麗に放つ。,ふたりは王の愛であり叡智だとケノスに刻み付けられてきたが互いを大切に思う気持ちだけは誰の支配も受けていない。,"2026-07-27 13:04:23","2026-07-29 12:20:40"
