id,display_order,name,name_kana,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
822,78,ゴールデンボックス,ゴールデンボックス,"Golden Box",物質系,Material,0,,https://draquex.com/monster/k-93.php,/storage/images/monsters/822.webp,ピラミッドに隠されている秘宝に宿るという魔物。ザラキーマを唱え死を振りまきほくそ笑みながら逃げていく。,かつて秘宝の守護者は黄金の秘宝を守るために宝箱に呪いをかけた。今も呪いは盗掘者を毒牙にかける。,"2026-03-12 19:36:35","2026-07-27 15:17:46"
823,205,ゴーレム,ゴーレム,Golem,物質系,Material,0,,https://draquex.com/monster/k-97.php,/storage/images/monsters/823.webp,魔物たちの手によって土くれから作られた魔人。怒るとチカラをためまくってすさまじい攻撃をしかける。,平原で獲物を待っていると肩に小鳥が止まったりする。戦いばかりの人生だけどそんなひとときが少し幸せ。,"2026-03-12 19:36:44","2026-07-27 15:17:46"
824,744,ゴーレム・塔,ゴーレム・トウ,"Tower Golem",物質系,Material,0,,https://draquex.com/monster/mon-131.php,/storage/images/monsters/824.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","クチのないゴーレム・塔が 他の魔物を どの器官でとうやって捕食するのか？ 研究が待たれるところである。","2026-03-12 19:36:49","2026-07-27 15:49:23"
825,762,コーンホワイト,コーンホワイト,Whitecorn,植物系,Plant,0,,https://draquex.com/monster/k-149.php,/storage/images/monsters/825.webp,マダム界隈でも一目置かれる美貌と品格の持ち主。攻撃法さえもスイートかつゴージャスな究極のマダム。,"宝石コレクターとしても有名で ゴージャスレインでまき散らす宝石はそのほんの一部だとか。ライバルは賢者マリーンか。","2026-03-12 19:36:51","2026-07-27 15:50:25"
826,617,コットンキャンディ,コットンキャンディ,"Cotton Candy",エレメント系,Elemental,0,,https://draquex.com/monster/k-140.php,/storage/images/monsters/826.webp,"ふわふわボディから 甘い香りが漂うおいしそうな魔物。しかし 甘く見ると痛い目にあう。","甘い香りと見た目から よく冒険者に味見されるのが悩みのタネだったため 姿をくらます技を覚えた。","2026-03-12 19:37:06","2026-07-27 15:42:02"
828,801,ジア・デーモン,ジア・デーモン,"Dia Demon",物質系,Material,0,,https://draquex.com/monster/s-121.php,/storage/images/monsters/828.webp,"ジア・クトの放つ結晶化の光に適応した キラーデーモン。元の魔物を はるかに凌駕する能力と凶暴性で 襲ってくる。",一般キラーデーモン時代の上司だったベルフェゴルにお礼参りをしてきたらしい。ジア・クトには感謝している。,"2026-03-12 19:38:14","2026-07-27 15:52:41"
829,562,ジア・メーダ,ジア・メーダ,"Dia Lunatick",物質系,Material,0,,https://draquex.com/monster/s-122.php,/storage/images/monsters/829.webp,"ジア・クトの放つ結晶化の光に適応した メーダ。元の魔物を はるかに凌駕する能力と凶暴性で 襲ってくる。","鉱物生命体となり自慢の目玉はさらに眼力と輝きを増した。その視線にさらされるだけで ビリビリしびれるとの評判。","2026-03-12 19:38:16","2026-07-27 15:38:47"
830,661,ジェイドウォリアー,ジェイドウォリアー,"Jade Warrior",エレメント系,Elemental,0,,https://draquex.com/monster/s-123.php,/storage/images/monsters/830.webp,"この世を焼き尽くさんとする はた迷惑な魔炎の戦士。アシッドブレスと火炎弾を使い分け 攻撃してくる。","不届き者の手で切り倒されたご神木を 火にくべたとき宝石のようにきらめく魔炎が燃え立ち 魔物を生み出した。","2026-03-12 19:38:32","2026-07-27 15:44:36"
831,895,ジェントルダンス,ジェントルダンス,"Gentle Gentleman",あくま系,Demon,1,217,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/831.webp,"魔物紳士録にも載っている 悪魔の紳士。そのダンスは多彩かつ華麗でジェントルの なんたるかを教えてくれる。","同じ転生モンスターの バロンシルエットは親友だがその出会いは互いの名誉を賭け 決闘するというものだった。","2026-03-12 19:38:40","2026-07-27 15:57:40"
832,768,しにがみ,シニガミ,"Mean Spirit",ゾンビ系,Undead,0,,https://draquex.com/monster/s-129.php,/storage/images/monsters/832.webp,"多くの生者を死に追いやった ゆうれいが進化した存在。ザキをあやつって さらなる死を振りまいてくる。","しにがみと名乗っているが 要は強力な悪霊に過ぎない。誇大表現といわれるのを 密かに恐れているらしい。","2026-03-12 19:39:01","2026-07-27 15:50:45"
833,749,しびれあげは,シビレアゲハ,"Dread Admiral",虫系,Insect,0,,https://draquex.com/monster/mon-119.php,/storage/images/monsters/833.webp,"アゲハ蝶としてのプライドから ひとくいがやじんめんちょうに優越感を抱いているが とこよアゲハには遠慮がち。","やけつくいきで 敵をシビれさせるたびに息がクサいかもと心配になり ひそかに口臭対策している。","2026-03-12 19:39:19","2026-07-27 15:49:40"
834,723,シャドーメイル,シャドーメイル,Darkmour,物質系,Material,0,,https://draquex.com/monster/mon-106.php,/storage/images/monsters/834.webp,"グランゼニスの試練場に訪れる 勇者と大魔王の前に立ちふさがる試練の魔物。 魔のチカラを宿している。","武器は自分でデザインした。 デカくてカッコいい武器に存在しないはずの心臓が 熱く高鳴る。","2026-03-12 19:39:49","2026-07-27 15:48:08"
835,832,ジラフドラグーン,ジラフドラグーン,Giraffagoon,けもの系,Beast,0,,https://draquex.com/monster/mon-111.php,/storage/images/monsters/835.webp,"100年に1匹の確率で 生まれる 選ばれしキリンが1000歳まで生き延びた時 竜のチカラを得るという。","キリンとして生きていた時は 裸でも恥ずかしくなかったが竜化して知恵をつけたとたん あわてて衣服を身につけた。","2026-03-12 19:40:05","2026-07-27 15:54:30"
836,495,シルエト,シルエト,Silhouette,エレメント系,Elemental,0,,https://draquex.com/monster/h-134.php,/storage/images/monsters/836.webp,人々の嘆きと憎しみから生まれいづる幽鬼。死の呪文ザラキを唱え辺りを死の世界へと変える。,うすっぺらな身体がイヤでトレーニングで筋肉をつけてブ厚くなろうとしたが３日で断念した過去がある。,"2026-03-12 19:40:12","2026-07-27 15:17:46"
837,702,じんめんちょう,ジンメンチョウ,Batterfly,虫系,Insect,0,,https://draquex.com/monster/s-124.php,/storage/images/monsters/837.webp,"インパクトのあるカオと 羽根の模様でヒトを惑わす蝶。笑ったカオを見た者は 誰ひとり生きていないという。","戦闘中の仲間呼びで 仲間が来てくれるように日頃からプレゼントを配って ポイント稼ぎに勤しんでいる。","2026-03-12 19:40:30","2026-07-27 15:46:58"
838,935,スカラベテンツク,スカラベテンツク,"Scarab Slugger",虫系,Insect,1,527,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/838.webp,"甲虫を好んで食べ続けるうちに 突然変異したテンツクの一種。普通のテンツクよりもちょっと 身体が硬くなっている。","身体が硬い分 柔軟性に欠け 踊りのしなやかさが失われたががむしゃらに修行し 克服した 顔の割に努力家なヤツ。","2026-03-12 19:40:41","2026-07-27 16:00:08"
839,719,ズッキーニャ・祖,ズッキーニャ・ソ,"Ancestral Cruelcumber",植物系,Plant,0,,https://draquex.com/monster/s-125.php,/storage/images/monsters/839.webp,"誰もがよく知っている ズッキーニャの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","はるか昔 とある村の近くで 救世の天使と一戦交えたという武勇伝がズッキーニャらの間で 代々語り継がれているらしい。","2026-03-12 19:41:01","2026-07-27 15:47:57"
840,584,スピンサタン,スピンサタン,"Dark Star",エレメント系,Elemental,0,,https://draquex.com/monster/s-120.php,/storage/images/monsters/840.webp,"悪魔のように不気味に笑う闇の太陽。自身の周囲を回る衛星とのコンビネーションで 周囲の敵を惑わせる。","なげきムーンに対抗心を燃やし 夜空に浮いてアピールするも闇夜に紛れすぎて 誰にも気づいてもらえなかったとか。","2026-03-12 19:41:15","2026-07-27 15:40:04"
841,653,スライム・祖,スライム・ソ,"Ancestral Slime",スライム系,Slime,0,,https://draquex.com/monster/s-126.php,/storage/images/monsters/841.webp,"誰もがよく知っている スライムの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","べちょべちょの液体の姿で この世に生を受けたがある日 神の啓示を得て ぷるぷる姿に進化したという。","2026-03-12 19:41:34","2026-07-27 15:44:09"
842,660,スライムベス・祖,スライムベス・ソ,"Ancestral She-Slime",スライム系,Slime,0,,https://draquex.com/monster/s-127.php,/storage/images/monsters/842.webp,"誰もがよく知っている スライムベスの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","まれにスライムの群れに ベス1匹が混ざることがありそれを目撃できた者には 幸運が訪れるというウサワ。","2026-03-12 19:41:50","2026-07-27 15:44:33"
843,645,スラマシンＺ,スラマシンズィー,"Slimeborg Z",スライム系,Slime,0,,https://draquex.com/monster/s-119.php,/storage/images/monsters/843.webp,"マッドな科学者に改造を 施されてしまったスライム。最大出力の電圧で放つ ジゴデインに気をつけろ。","スラマシンZが完成するまで スラマシンAからYまで計25体の試作スライムが 作られたらしい。","2026-03-12 19:41:59","2026-07-27 15:43:40"
846,767,ダークゲージ,ダークゲージ,"Dark Cage",鳥系,Bird,0,,https://draquex.com/monster/t-129.php,/storage/images/monsters/846.webp,"闇にまつわる技や呪文だけを習得した闇に魅せられし鳥。クール＆スタイリッシュを 信条にしている。","闇に生きる者を演出してきたが そのコミカルな見た目ゆえ思い通り決まらないのが悩み。今更ながら路線変更を検討中。","2026-03-12 19:42:30","2026-07-27 15:50:41"
847,275,ダークポックル,ダークポックル,"Grim Grinner",怪人系,Humanoid,0,,https://draquex.com/monster/t-10.php,/storage/images/monsters/847.webp,守りをガチガチにかためている邪悪な精霊。たまに盾のクチからこごえるふぶきをはきだす。,代々盾コレクターの家系で実戦用観賞用保存用と目的別に使い分けるために同じ盾を複数所持している。,"2026-03-12 19:42:54","2026-07-27 15:17:46"
848,839,ダースドラゴン,ダースドラゴン,"Dread Dragon",ドラゴン系,Dragon,0,,https://draquex.com/monster/t-118.php,/storage/images/monsters/848.webp,"燃える炎の色のウロコを持つ灼熱のドラゴン。クチから放たれる業火に焼かれた者は チリひとつも残らない。","ダースドラゴンは一度に 12個ものタマゴを産むが成長の早い1匹が他の兄弟を すべて殺す習性があるらしい。","2026-03-12 19:42:58","2026-07-27 15:54:40"
849,777,ダースリカント,ダースリカント,"Ursa Mega",けもの系,Beast,0,,https://draquex.com/monster/t-121.php,/storage/images/monsters/849.webp,"冷静さと凶暴さを合わせ持つ 巨大なクマ。その体躯から放たれる痛恨のいちげきは 相手に致命傷を与える","痛恨のいちげきを連続12回 放ったという伝説を持ち周囲から怖れられている。本人は否定も肯定もしない。","2026-03-12 19:43:00","2026-07-27 15:51:17"
850,668,大王イカ・塔,ダイオウイカ・トウ,"Tower King Squid",水系,Aquatic,0,,https://draquex.com/monster/mon-132.php,/storage/images/monsters/850.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","捕食される自分の味が気になり 触手をかじってみたところ非常に美味だったらしい。 我を食する者は幸運である。","2026-03-12 19:43:09","2026-07-27 15:45:01"
851,822,だいまじん・祖,ダイマジン・ソ,"Ancestral Stone Guardian",物質系,Material,0,,https://draquex.com/monster/mon-122.php,/storage/images/monsters/851.webp,"誰もがよく知っている だいまじんの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","仲間同士で集まると 誰がいちばん長くポーズを維持できるかの争いになるが 数万年 決着がついていない。","2026-03-12 19:43:22","2026-07-27 15:53:55"
852,776,堕天のメイス,ダテンノメイス,"Fallen Mace",ゾンビ系,Undead,0,,https://draquex.com/monster/mon-102.php,/storage/images/monsters/852.webp,"ダークフォースをあやつり バギクロスで裁きを下して敵に死の安息を与えんとする 堕落した魂のなれの果て。","生まれ落ちた時から愛を知らず人を憎み世を呪い 神の恩寵に背いて 悪事にまい進するも 神罰によって命を落とした。","2026-03-12 19:43:49","2026-07-27 15:51:13"
853,682,タホドラキー・祖,タホドラキー・ソ,"Ancestral Drackmage",鳥系,Bird,0,,https://draquex.com/monster/t-122.php,/storage/images/monsters/853.webp,"誰もがよく知っている タホドラキーの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","タホとは「猛る炎」の略だと うそぶいてみたものの自分でも納得していないので真のタホの 意味を今も探し続けている。","2026-03-12 19:43:54","2026-07-27 15:45:49"
854,756,タホバルキー,タホバルキー,"Jumbo Drackmage",鳥系,Bird,0,,https://draquex.com/monster/t-123.php,/storage/images/monsters/854.webp,"タホドラキーの突然変異体。その豊満なボディを活かし必殺のポヨロンプレスを 放ってくる。","うっかり体重が増えすぎたため 小さな翼では飛べなくなって近くの魔物を押しつぶした。必殺技誕生の瞬間だった。","2026-03-12 19:43:56","2026-07-27 15:50:04"
855,585,ツイストサイダー,ツイストサイダー,"Cool Whip",エレメント系,Elemental,0,,https://draquex.com/monster/t-119.php,/storage/images/monsters/855.webp,"パチパチと弾ける 特殊なガスをその身に含んだ雲のこども。吹き出す息は こごえるほどに刺激的。","よく仲間を呼んでは みんなで身体をひねって踊っている。身体に含むガスが パチパチ弾けて楽しいらしい。","2026-03-12 19:44:15","2026-07-27 15:40:08"
856,699,つららわたり,ツララワタリ,Stalacticle,あくま系,Demon,0,,https://draquex.com/monster/mon-123.php,/storage/images/monsters/856.webp,"雪山の洞くつで生まれたため 暗く寒いところを好む。旅人を見つけては眠らせて 氷漬けにする意地の悪いヤツ。","雪山にいた頃はつららを渡って移動していたが 春になるとつららが解けて 手をすべらせ よく落ちていたらしい。","2026-03-12 19:44:28","2026-07-27 15:46:48"
857,783,デザートモデル,デザートモデル,"Dune Stalker",マシン系,Machine,0,,https://draquex.com/monster/t-124.php,/storage/images/monsters/857.webp,"砂漠での作戦遂行を目的とし 防塵機能を充実させた破壊兵器。地平線に光る緑の モノアイは死を意味する。","内部構造を砂嵐から守るため パーツとパーツの隙間を完璧に合わせすぎ メンテナンス時は分解するにもひと苦労だとか。","2026-03-12 19:44:44","2026-07-27 15:51:38"
858,705,てっこうまじん・祖,テッコウマジン・ソ,"Ancestral Bad Karmour",物質系,Material,0,,https://draquex.com/monster/mon-124.php,/storage/images/monsters/858.webp,"誰もがよく知っている てっこうまじんの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","新品の鎧を着て浮かれているが やがて鎧のあまりの重さに生活の多くをあきらめる未来を 彼はまだ知らない。","2026-03-12 19:45:17","2026-07-27 15:47:09"
859,831,デンガー,デンガー,"Prime Slime",スライム系,Slime,0,,https://draquex.com/monster/t-117.php,/storage/images/monsters/859.webp,"黄金のスライムを駆る剣士。バイキルトと組み合わせた剣戟のみならず広範囲に轟く いなずまなど戦法は多彩。","一番好きな色はもちろん金。しかし黄金の剣や防具の維持黄金スライムの人件費など つねに金欠にあえいでいる。","2026-03-12 19:45:45","2026-07-27 15:54:26"
860,742,テンツク・祖,テンツク・ソ,"Ancestral Slugger",虫系,Insect,0,,https://draquex.com/monster/t-125.php,/storage/images/monsters/860.webp,"誰もがよく知っている テンツクの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","踊りはじめて まだ日が浅く レパートリーも少ないがいつか大舞台のメインを 張ることを夢見て鍛錬の日々。","2026-03-12 19:45:53","2026-07-27 15:49:15"
861,747,てんとうスカラベ,テントウスカラベ,"Spotted Scarab",虫系,Insect,0,,https://draquex.com/monster/mon-103.php,/storage/images/monsters/861.webp,"毒々しい配色の甲殻を持つ 甲虫界のかぶき者。吸血したり毒にしてきたり 攻撃手段もかぶいている。","生まれつきの派手な色のせいで 無頼の徒を演じてはいるが根は小心者で生真面目なので 日々ストレスをためている。","2026-03-12 19:45:55","2026-07-27 15:49:33"
862,720,どくやずきん・祖,ドクヤズキン・ソ,"Ancestral Bodkin Fletcher",怪人系,Humanoid,0,,https://draquex.com/monster/t-126.php,/storage/images/monsters/862.webp,"誰もがよく知っている どくやずきんの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","リリパット・祖とは長年の対立関係にあり ライバルに差をつけようと矢に毒を ぬったことがその名の起源。","2026-03-12 19:46:09","2026-07-27 15:48:00"
863,736,とっしんこぞう,トッシンコゾウ,"Chariot Chappie",物質系,Material,0,,https://draquex.com/monster/t-130.php,/storage/images/monsters/863.webp,"スクルトで身体を硬くし 体当たりしてくる暴走野郎。魔物界に運転免許があったら 確実に免停コースだろう。",車を降りると驚くほど気弱で奥ゆかしい性格に。ハンドル？を握ると途端に暴れん坊に変身する。,"2026-03-12 19:46:26","2026-07-27 15:48:53"
864,655,ドラキー・祖,ドラキー・ソ,"Ancestral Dracky",鳥系,Bird,0,,https://draquex.com/monster/t-127.php,/storage/images/monsters/864.webp,"誰もがよく知っている ドラキーの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","モーモン・祖への対抗心は特にない。この頃はアイツが自分の地位をおびやかすなんて 思ってもいなかった！","2026-03-12 19:46:34","2026-07-27 15:44:15"
865,651,ドラグノワール,ドラグノワール,Dragonoir,ドラゴン系,Dragon,0,,https://draquex.com/monster/t-120.php,/storage/images/monsters/865.webp,"ある強大なドラゴンの面影を宿した 漆黒の幼竜。しゃくねつ かがやくいきで パーティ全体を苦しめる。","年を経た ドラグノワールが 黄金のトサカを戴きしとき神にみお等しきチカラの竜と 恐れられることになるだろう。","2026-03-12 19:46:39","2026-07-27 15:44:01"
866,837,ドラゴン・塔,ドラゴン・トウ,"Tower Green Dragon",ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-133.php,/storage/images/monsters/866.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","飛竜・塔とすこぶる険悪。ちょっと飛べるからって調子に乗りやがって。この牙で 床に引きずり落してやる！","2026-03-12 19:47:00","2026-07-27 15:54:52"
867,836,ドリアンデッド,ドリアンデッド,Deadorian,ゾンビ系,Undead,0,,https://draquex.com/monster/t-128.php,/storage/images/monsters/867.webp,"両手に持ったトゲトゲの盾で 多彩な技をくりだす盾使いのスペシャリスト。攻撃は最大の防御がモットー。","見た目がそれっぽいから こんな名前で呼ばれているけど匂いケアには気をつけてます。大丈夫。クサくないですよ。","2026-03-12 19:47:07","2026-07-27 15:54:48"
868,893,トリケラン,トリケラン,"Rad Racer",ドラゴン系,Dragon,1,197,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/868.webp,"ダッシュランが走り込みを続けるうち 体温が上がり続け紅潮した肌が定着した希少種。触れると 燃えるように熱い。",ぶつかり稽古を習慣としており目が合うと突進してくるので仲間たちから避けられている。もはや誰も彼を止められない。,"2026-03-12 19:47:11","2026-07-29 10:43:26"
869,641,ドロヌーバ・塔,ドロヌーバ・トウ,"Tower Mudraker",エレメント系,Elemental,0,,https://draquex.com/monster/mon-134.php,/storage/images/monsters/869.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","動きが鈍いので 捕食対象は 追わずに待つが基本戦略。自ら動いている時は限界まで 空腹になっている時だとか。","2026-03-12 19:47:26","2026-07-27 15:43:26"
870,683,ねこまどう・祖,ネコマドウ・ソ,"Ancestral Meowgician",けもの系,Beast,0,,https://draquex.com/monster/n-22.php,/storage/images/monsters/870.webp,"誰もがよく知っている ねこまどうの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","猫魔族の天才を自認するが 最上位呪文のメラガイアーを覚えられないせいでメラ系への 愛着と向上心を失いつつある。","2026-03-12 19:48:23","2026-07-27 15:45:52"
871,790,ノーライフロード,ノーライフロード,"Lifeless Lord",ゾンビ系,Undead,0,,https://draquex.com/monster/n-23.php,/storage/images/monsters/871.webp,"つらく苦しき生を終えた君主は 生きとし生けるもの全てに死の苦役を課すため 永遠にさまよい続けるのだ。","ノーカース ノーライフを合言葉に世の中を呪っているがそもそも生きてないじゃん！と ツッコまれるのを待っている。","2026-03-12 19:48:27","2026-07-27 15:52:03"
872,754,ハデスナイト,ハデスナイト,"Dread Dragooner",ドラゴン系,Dragon,0,,https://draquex.com/monster/h-169.php,/storage/images/monsters/872.webp,"華麗にドラゴンを駆る 冥府より遣われし戦士。生物を暗黒のきりで包み あの世へ連れさるという。","かなりの暑がりであるため 鎧の下にタイツ等はつけない。直接汗がつくので 相棒のドラゴンは迷惑してるらしい。","2026-03-12 19:49:06","2026-07-27 15:49:57"
873,902,バロンシルエット,バロンシルエット,"Baron Silhouette",エレメント系,Elemental,1,254,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/873.webp,"爵位を持つ高貴な影魔物。 その顔立ちは壮麗かつ端正でその眼差しは領民への慈悲に 満ちている……らしい。","じつは貴族の中では下級。優秀さから王の覚えがめでたく上級貴族から嫉妬されており 心労でやつれた……らしい。","2026-03-12 19:49:33","2026-07-27 15:58:08"
874,876,ヒクイナドン,ヒクイナドン,Cassoflarey,鳥系,Bird,1,94,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/874.webp,"ランドンクイナの群れを従える凶悪にして色鮮やかな怪鳥。暴走 暴力 暴食の三暴を極めた天下の暴れん坊との評判だ。",ひくいどりとフォレスドンの混血種という噂もあるがランドンクイナに混じって現れる時点でマユツバである。,"2026-03-12 19:49:56","2026-07-29 10:43:47"
875,731,ひとくいが,ヒトクイガ,Betterfly,虫系,Insect,0,,https://draquex.com/monster/h-171.php,/storage/images/monsters/875.webp,"人喰いと呼ばれているが 実際にはそうでもない。ただ魔物として恐れられるのは アリなので否定はしていない。","戦闘で良質な毒を出せるよう 日頃から毒素満点の食事を欠かさないようにしている。 特に毒ヘビが好物らしい。","2026-03-12 19:50:21","2026-07-27 15:48:36"
876,810,ひとくいばこ・祖,ヒトクイバコ・ソ,"Ancestral Cannibox",物質系,Material,0,,https://draquex.com/monster/mon-126.php,/storage/images/monsters/876.webp,"誰もがよく知っている ひとくいばこの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","宝箱のフリをして旅人を おどろかすのがシュミだがさすがにマンネリ化してきて 新たな潜伏先を探している。","2026-03-12 19:50:28","2026-07-27 15:53:12"
877,808,ビビッドヘッド,ビビッドヘッド,"Marbled Moai",物質系,Material,0,,https://draquex.com/monster/h-172.php,/storage/images/monsters/877.webp,"極彩色でカラーリングされた巨大な石頭。その圧倒的な色彩の違和感でこちらの目をくらませ かく乱してくる。","幼いころはただの石だったが 地味な自分を変えたくてド派手に変身し 技を鍛え イメチェンに成功した努力家。","2026-03-12 19:50:32","2026-07-27 15:53:05"
878,760,飛竜・塔,ヒリュウ・トウ,"Tower Flying Dragon",ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-135.php,/storage/images/monsters/878.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","ドラゴン・塔とすこぶる険悪。飛べないからってひがむなよ！……翼なんてあったところで 塔からは出られないんだしさ。","2026-03-12 19:50:38","2026-07-27 15:50:18"
880,750,フォレドラ・塔,フォレドラ・トウ,"Tower Forest Dragon",ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-136.php,/storage/images/monsters/880.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","背中の樹木に青々とした葉を 生い茂らせることを夢見て早寝早起きと栄養満点の食事を 毎日心がけている。","2026-03-12 19:51:17","2026-07-27 15:49:43"
881,713,ブラウニー・祖,ブラウニー・ソ,"Ancestral Brownie",怪人系,Humanoid,0,,https://draquex.com/monster/h-173.php,/storage/images/monsters/881.webp,"誰もがよく知っている ブラウニーの原種。緑のオーラをまとった身体には 強い攻撃本能が宿っている。","大のチョコレートケーキ好きで 報酬として用意しておけば寝ている間に面倒事を 片付けておいてくれるとか。","2026-03-12 19:51:54","2026-07-27 15:47:36"
882,757,ブラッディ・ゼア,ブラッディ・ゼア,"Bloody Maize",植物系,Plant,0,,https://draquex.com/monster/h-174.php,/storage/images/monsters/882.webp,"まがまがしい深紅色に染まった どうもろこしの化身。ミラクルブーストで冒険者の活力を吸い取り 骨抜きにする。","黒く染めた頭上のヒゲには 並々ならぬコダワリがありこの形にセットするのに 半日を費やしているらしい。","2026-03-12 19:52:11","2026-07-27 15:50:07"
883,838,ブラッドエイプス,ブラッドエイプス,"Scarlet Simian",けもの系,Beast,0,,https://draquex.com/monster/h-175.php,/storage/images/monsters/883.webp,"飛竜を思わせる翼を生やした 巨大なサル。その剛腕で身の丈を超える岩石を 軽々と投げつけてくる。","物騒な名前で誤解されがちだが 体毛が赤いのは生まれつき。返り血なのかと恐れられるのに いいかげん辟易している。","2026-03-12 19:52:13","2026-07-27 15:54:55"
884,764,プリズンイーグル,プリズンイーグル,"Prison Eagle",鳥系,Bird,0,,https://draquex.com/monster/h-176.php,/storage/images/monsters/884.webp,"青い羽毛に黄金のカゴと一見 縁起がいいがイオナズンややけつくいきで攻撃されたら 不幸の青い鳥と感じるだろう。","イーグルを名乗っているが 見た目はどう見てもインコ。とはいえ強さは本物で 猛禽にふさわしい魔鳥なのだ。","2026-03-12 19:52:38","2026-07-27 15:50:31"
885,887,ブルジョワハンド,ブルジョワハンド,"Bourgeois Hand",物質系,Material,1,167,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/885.webp,"高価な宝石付きの指輪や 有名ブランドの腕輪をこれ見よがしに身につけた イヤミな金持ち魔物。","イヤリングやペンダントなどの 装飾品を身につけられないのが不満で そのストレス解消に 今日も散財している。","2026-03-12 19:52:50","2026-07-27 15:57:18"
886,644,フレイム・塔,フレイム・トウ,"Tower Dancing Flame",エレメント系,Elemental,0,,https://draquex.com/monster/mon-137.php,/storage/images/monsters/886.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","飛んでいるホークマン・塔を 捕食しようと必死で跳ねるうち背後がおろそかになって 食われるドツボにはまりがち。","2026-03-12 19:53:00","2026-07-27 15:43:37"
887,804,ベスキング,ベスキング,"King She-Slime",スライム系,Slime,0,,https://draquex.com/monster/h-177.php,/storage/images/monsters/887.webp,"太陽のごとく輝くその身は 同胞スライム族への愛で満ち頭上に輝く冠を支えるは 仲間を守りぬくという矜持。","表立っては言えないが お供の魔物はスライムやバブルなどオレンジ色が引き立つ連中が いいなと思っている。","2026-03-12 19:53:13","2026-07-27 15:52:51"
888,817,ベヒードス・塔,ベヒードス・トウ,"Tower Drakulurch",ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-138.php,/storage/images/monsters/888.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","魔物の捕食を楽しんでいる グルメドラゴン。好きな魔物は大きくて食い応えがあるやつ。小骨が少ないと なおよし。","2026-03-12 19:53:24","2026-07-27 15:53:37"
889,666,ホークマン・塔,ホークマン・トウ,"Tower Hawk Man",鳥系,Bird,0,,https://draquex.com/monster/mon-139.php,/storage/images/monsters/889.webp,"創失の塔内部で生み出された 捕食しあうよう定められた悲しき魔物たち。その怨念は 巨大な創失波の糧となる。","捕食されたくない一心で 肩をもんだりパシリをしたり他の魔物に媚びを売っている。その効果は無いようだが……。","2026-03-12 19:54:47","2026-07-27 15:44:53"
890,670,マーブルヴォルク,マーブルヴォルク,"Marble Volk",けもの系,Beast,0,,https://draquex.com/monster/m-91.php,/storage/images/monsters/890.webp,"怒りにかられ動くモノすべてに 襲いかかる凶暴な猛獣。鋭いツメでつうこんをくり出し 周囲の生物を根絶やしにする。","自分に向けられる感情を匂いで感じ取る能力を持っておりじつは恐れや敵意に反応して 襲いかかっているだけなのだ。","2026-03-12 19:55:30","2026-07-27 15:45:08"
