id,continent_id,name,name_kana,name_en,map_type,source_url,created_at,updated_at
392,12,グランゼドーラ城,グランゼドーラじょう,"Gran Zedora Castle",town,https://dq10.i-k-e.net/map/グランゼドーラ城,"2026-03-14 01:07:11","2026-08-04 13:25:23"
403,18,真のココラタの浜辺,しんのココラタのはまべ,"True Cocolata Beach",town,https://dq10.i-k-e.net/map/真のココラタの浜辺,"2026-03-14 01:08:22","2026-08-04 13:25:23"
404,18,真の三門の関所,しんのさんもんのせきしょ,"True Three Way Gate",town,https://dq10.i-k-e.net/map/真の三門の関所,"2026-03-14 01:08:22","2026-08-04 13:25:23"
405,18,竜族の隠れ里,りゅうぞくのかくれざと,"Nadravian's Rest",town,https://dq10.i-k-e.net/map/竜族の隠れ里,"2026-03-14 01:08:39","2026-08-04 13:25:23"
406,18,神代の島,かみよのしま,"Mythical Isle",town,https://dq10.i-k-e.net/map/神代の島,"2026-03-14 01:08:46","2026-08-04 13:25:23"
407,18,真のメルン水車郷,しんのメルンすいしゃきょう,"True Melun Watermill",town,https://dq10.i-k-e.net/map/真のメルン水車郷,"2026-03-14 01:09:02","2026-08-04 13:25:23"
408,18,真のメルサンディ村,しんのメルサンディむら,"True Melsandy Village",town,https://dq10.i-k-e.net/map/真のメルサンディ村,"2026-03-14 01:09:02","2026-08-04 13:25:23"
409,18,真のさびれたほこら,しんのさびれたほこら,"True Deserted Shrine",town,https://dq10.i-k-e.net/map/真のさびれたほこら,"2026-03-14 01:09:02","2026-08-04 13:25:23"
410,18,真の夜宴館,しんのやえんかん,"True Banquet Hall",town,https://dq10.i-k-e.net/map/真の夜宴館,"2026-03-14 01:09:20","2026-08-04 13:25:23"
411,18,謎の島,なぞのしま,"Strange Island",town,https://dq10.i-k-e.net/map/謎の島,"2026-03-14 01:09:22","2026-08-04 13:25:23"
412,18,真のセレドの町,しんのセレドのまち,"True Town of Celed",town,https://dq10.i-k-e.net/map/真のセレドの町,"2026-03-14 01:09:31","2026-08-04 13:25:23"
413,18,真のダーマ神殿,しんのダーマしんでん,"True Alltrades Abbey",twon,https://dq10.i-k-e.net/map/真のダーマ神殿,"2026-03-14 01:09:42","2026-08-04 13:25:23"
421,18,真のアラハギーロ王国,しんのアラハギーロおうこく,"True Kingdom of Al-Ahagiro",town,https://dq10.i-k-e.net/map/真のアラハギーロ王国,"2026-03-14 01:11:05","2026-08-04 13:25:23"
422,18,真のモンスター格闘場,しんのモンスターかくとうじょう,"True Monster Arena",town,https://dq10.i-k-e.net/map/真のモンスター格闘場,"2026-03-14 01:11:05","2026-08-04 13:25:23"
424,18,真グランゼドーラ王国,しんグランゼドーラおうこく,"True Gran Zedora",town,https://dq10.i-k-e.net/map/真グランゼドーラ王国,"2026-03-14 01:12:19","2026-08-04 13:25:23"
425,18,真のグランゼドーラ城,しんのグランゼドーラじょう,"True Gran Zedora Castle",town,https://dq10.i-k-e.net/map/真のグランゼドーラ城,"2026-03-14 01:12:24","2026-08-04 13:25:23"
426,18,真のグランゼドーラ城_西の塔,しんのグランゼドーラじょう_にしのとう,"True Gran Zedora Castle - West Tower",town,https://dq10.i-k-e.net/map/真のグランゼドーラ城_西の塔,"2026-03-14 02:45:03","2026-08-04 13:25:23"
429,18,谷間の広場,たにまのひろば,"Valley Clearing",town,https://dq10.i-k-e.net/map/谷間の広場,"2026-03-14 02:45:34","2026-08-04 13:25:23"
430,18,ナルビアの町,ナルビアのまち,Nalbia,town,https://dq10.i-k-e.net/map/ナルビアの町,"2026-03-14 02:45:49","2026-08-04 13:25:23"
431,18,光の神殿,ひかりのしんでん,"Temple of Light",town,https://dq10.i-k-e.net/map/光の神殿,"2026-03-14 02:46:09","2026-08-04 13:25:23"
432,18,マデ島,マデとう,"Made Isle",town,https://dq10.i-k-e.net/map/マデ島,"2026-03-14 02:46:16","2026-08-04 13:25:23"
433,18,孤島の修道院,ことうのしゅうどういん,"Island Monastery",town,https://dq10.i-k-e.net/map/孤島の修道院,"2026-03-14 02:46:19","2026-08-04 13:25:23"
434,18,新エテーネの村,しんエテーネのむら,"New Ethene Village",town,https://dq10.i-k-e.net/map/新エテーネの村,"2026-03-14 02:46:21","2026-08-04 13:25:23"
436,10,聖都エジャルナ,せいとエジャルナ,"Ejarna City",town,https://dq10.i-k-e.net/map/聖都エジャルナ,"2026-03-14 02:46:29","2026-08-04 13:25:23"
437,10,アペカの村,アペカのむら,"Apeka Village",town,https://dq10.i-k-e.net/map/アペカの村,"2026-03-14 02:46:29","2026-08-04 13:25:23"
438,10,炎樹の丘,えんじゅのおか,"Firetree Hill",hole,https://dq10.i-k-e.net/map/炎樹の丘,"2026-03-14 02:46:29","2026-08-04 13:25:23"
440,10,ナドラガ教団大神殿,ナドラガきょうだんだいしんでん,"Sanctum of the Order",town,https://dq10.i-k-e.net/map/ナドラガ教団大神殿,"2026-03-14 02:46:53","2026-08-04 13:25:23"
441,10,イーサの村,イーサのむら,"Ether Village",town,https://dq10.i-k-e.net/map/イーサの村,"2026-03-14 02:47:14","2026-08-04 13:25:23"
442,10,恵みの木,めぐみのき,"Tree of Grace",field,https://dq10.i-k-e.net/map/恵みの木,"2026-03-14 02:47:14","2026-08-04 13:25:23"
444,10,カーラモーラ村,カーラモーラむら,"Carlamora Village",town,https://dq10.i-k-e.net/map/カーラモーラ村,"2026-03-14 02:47:52","2026-08-04 13:25:23"
445,10,ナドラガ神のほこら・闇,ナドラガしんのほこら・やみ,"Nadraga Dark Shrine",hole,https://dq10.i-k-e.net/map/ナドラガ神のほこら・闇,"2026-03-14 02:48:14","2026-08-04 13:25:23"
447,10,海底都市ルシュカ,かいていとしルシュカ,"Undersea City Ruska",town,https://dq10.i-k-e.net/map/海底都市ルシュカ,"2026-03-14 02:48:29","2026-08-04 13:25:23"
449,10,カシャル海底神殿,カシャルかいていしんでん,"Kashal Undersea Temple",town,https://dq10.i-k-e.net/map/カシャル海底神殿,"2026-03-14 02:48:46","2026-08-04 13:25:23"
451,10,ムストの町・地下,ムストのまち・ちか,"Underneath Morst",town,https://dq10.i-k-e.net/map/ムストの町・地下,"2026-03-14 02:49:16","2026-08-04 13:25:23"
463,14,古グランゼドーラ王国,こグランゼドーラおうこく,"Old Gran Zedora Kingdom",town,https://dq10.i-k-e.net/map/古グランゼドーラ王国,"2026-03-14 02:50:09","2026-08-04 13:25:23"
464,14,古グランゼドーラ城,こグランゼドーラじょう,"Old Gran Zedora Castle",town,https://dq10.i-k-e.net/map/古グランゼドーラ城,"2026-03-14 02:50:19","2026-08-04 13:25:23"
466,7,オルセコ闘技城,オルセコとうぎじょう,"Orseco Combastle",town,https://dq10.i-k-e.net/map/オルセコ闘技城,"2026-03-14 02:50:42","2026-08-04 13:25:23"
467,7,オルの船着き場,オルのふなつきば,"Orr Dock",town,https://dq10.i-k-e.net/map/オルの船着き場,"2026-03-14 02:51:01","2026-08-04 13:25:23"
468,7,獅子門・難民キャンプ,ししもん・なんみんキャンプ,"Lion Gate Refugee Camp",town,https://dq10.i-k-e.net/map/獅子門・難民キャンプ,"2026-03-14 02:51:18","2026-08-04 13:25:23"
470,4,ウルベア地下帝国,ウルベアちかていこく,"The Urbea Empire",dungeon,https://dq10.i-k-e.net/map/ウルベア地下帝国,"2026-03-14 02:51:26","2026-08-04 13:25:23"
471,4,帝国技術庁,ていこくぎじゅつちょう,"Imperial Endeavors",town,https://dq10.i-k-e.net/map/帝国技術庁・第一庁舎,"2026-03-14 02:51:26","2026-08-04 13:25:23"
472,4,ウルベア帝国城,ウルベアていこくじょう,"Urbea Empire Castle",town,https://dq10.i-k-e.net/map/ウルベア帝国城,"2026-03-14 02:51:48","2026-08-04 13:25:23"
473,4,帝国技術庁・第一庁舎,ていこくぎじゅつちょう・だいいちちょうしゃ,"Imperial Endeavors Bldg. 1",town,https://dq10.i-k-e.net/map/帝国技術庁・第一庁舎,"2026-03-14 02:51:55","2026-08-04 13:25:23"
474,4,帝国技術庁・第ニ庁舎,ていこくぎじゅつちょう・だいにちょうしゃ,"Imperial Endeavors Bldg. 2",town,https://dq10.i-k-e.net/map/帝国技術庁・第ニ庁舎,"2026-03-14 02:51:57","2026-08-04 13:25:23"
476,2,アルウェーン管理棟,アルウェーンかんりとう,"Alweyn Admin Building",town,https://dq10.i-k-e.net/map/アルウェーン管理棟,"2026-03-14 02:52:01","2026-08-04 13:25:23"
477,2,アルウェーンの町,アルウェーンのまち,"Alweyn Township",town,https://dq10.i-k-e.net/map/アルウェーンの町,"2026-03-14 02:52:01","2026-08-04 13:25:23"
478,2,アストルティア博物館,アストルティアはくぶつかん,"Astoltia Museum",town,https://dq10.i-k-e.net/map/アストルティア博物館,"2026-03-14 14:15:42","2026-08-04 13:25:23"
480,15,現・王都キィンベル,げん・おうとキィンベル,"Current Kimbel City",town,https://dq10.i-k-e.net/map/現・王都キィンベル,"2026-03-14 14:16:09","2026-08-04 13:25:23"
481,15,現・辺境警備隊詰所,げん・へんきょうけいびたいつめしょ,"Current Frontier Guard Post",town,https://dq10.i-k-e.net/map/現・辺境警備隊詰所,"2026-03-14 14:16:09","2026-08-04 13:25:23"
482,15,現・自由人の集落,げん・じゆうじんのしゅうらく,"Current Freedom Village",town,https://dq10.i-k-e.net/map/現・自由人の集落,"2026-03-14 14:16:09","2026-08-04 13:25:23"
483,15,現・王国軍司令部,げん・おうこくぐんしれいぶ,"Current Royal Army HQ",town,https://dq10.i-k-e.net/map/現・王国軍司令部,"2026-03-14 14:16:38","2026-08-04 13:25:23"
484,15,現・パドレア邸,げん・パドレアてい,"Current Padrea Mansion",town,https://dq10.i-k-e.net/map/現・パドレア邸,"2026-03-14 14:16:38","2026-08-04 13:25:23"
485,20,大審門,だいしんもん,Demongate,town,https://dq10.i-k-e.net/map/大審門,"2026-03-14 14:16:57","2026-08-04 13:25:23"
486,20,ゼクレス魔導国,ゼクレスまどうこく,Zechres,town,https://dq10.i-k-e.net/map/ゼクレス魔導国,"2026-03-14 14:17:07","2026-08-04 13:25:23"
487,20,ゼクレス城,ゼクレスじょう,"Zechres Castle",town,https://dq10.i-k-e.net/map/ゼクレス城,"2026-03-14 14:17:11","2026-08-04 13:25:23"
488,20,バルディスタ要塞,バルディスタようさい,"Fortress Valdista",town,https://dq10.i-k-e.net/map/バルディスタ要塞,"2026-03-14 14:17:18","2026-08-04 13:25:23"
489,20,バルディスタ城,バルディスタじょう,"Valdista Castle",town,https://dq10.i-k-e.net/map/バルディスタ城,"2026-03-14 14:17:24","2026-08-04 13:25:23"
490,20,砂の都ファラザード,すなのみやこファラザード,Farazard,town,https://dq10.i-k-e.net/map/砂の都ファラザード,"2026-03-14 14:17:30","2026-08-04 13:25:23"
491,20,ファラザード城,ファラザードじょう,"Farazard Castle",town,https://dq10.i-k-e.net/map/ファラザード城,"2026-03-14 14:17:37","2026-08-04 13:25:23"
492,20,真・魔幻宮殿,しん・まげんきゅうでん,"True Demon Palace",town,https://dq10.i-k-e.net/map/真・魔幻宮殿,"2026-03-14 14:17:44","2026-08-04 13:25:23"
493,20,朽ちた霊廟,くちたれいびょう,"Decaying Tomb",field,https://dq10.i-k-e.net/map/朽ちた霊廟,"2026-03-14 14:17:44","2026-08-04 13:25:23"
494,20,王都ネクロデア跡,おうとネクロデアあと,"Necrodea Capital Ruins",town,https://dq10.i-k-e.net/map/王都ネクロデア跡,"2026-03-14 14:18:06","2026-08-04 13:25:23"
495,20,トポルの村,トポルのむら,"Topol Village",town,https://dq10.i-k-e.net/map/トポルの村,"2026-03-14 14:18:25","2026-08-04 13:25:23"
496,20,大魔王城,だいまおうじょう,"Demon Lord's Castle",town,https://dq10.i-k-e.net/map/大魔王城,"2026-03-14 14:18:37","2026-08-04 13:25:23"
499,20,ザードの祭壇,ザードのさいだん,"Zard Altar",field,https://dq10.i-k-e.net/map/ザードの祭壇,"2026-03-14 14:19:37","2026-08-04 13:25:23"
500,16,神都フォーリオン,しんとフォーリオン,Fourion,town,https://dq10.i-k-e.net/map/神都フォーリオン,"2026-03-14 14:19:39","2026-08-04 13:25:23"
501,16,フォーリオン外郭,フォーリオンがいかく,"Outer Fourion",town,https://dq10.i-k-e.net/map/フォーリオン外郭,"2026-03-14 14:19:45","2026-08-04 13:25:23"
502,16,フォーリオン聖天区画,フォーリオンせいてんくかく,"Fourion Holy Grounds",town,https://dq10.i-k-e.net/map/フォーリオン聖天区画,"2026-03-14 14:19:45","2026-08-04 13:25:23"
503,16,聖天舎,せいてんしゃ,Monastery,town,https://dq10.i-k-e.net/map/聖天舎,"2026-03-14 14:19:51","2026-08-04 13:25:23"
504,16,フォーリオン聖天区画_全体,フォーリオンせいてんくかく_ぜんたい,"Fourion Holy Grounds - Overview",field,https://dq10.i-k-e.net/map/フォーリオン聖天区画_全体,"2026-03-14 14:20:01","2026-08-04 13:25:23"
505,16,そなえの場,そなえのば,"Place of Preparation",town,https://dq10.i-k-e.net/map/そなえの場,"2026-03-14 14:20:07","2026-08-04 13:25:23"
506,16,秘伝の間,ひでんのま,"Chamber of Secrets",field,https://dq10.i-k-e.net/map/秘伝の間,"2026-03-14 14:20:27","2026-08-04 13:25:23"
507,16,神授の秘密殿,しんじゅのひみつでん,"Shrine of Sanction",field,https://dq10.i-k-e.net/map/神授の秘密殿,"2026-03-14 14:20:27","2026-08-04 13:25:23"
508,16,滅亡の砂漠,めつぼうのさばく,"Desert of Doom",field,https://dq10.i-k-e.net/map/滅亡の砂漠,"2026-03-14 14:21:55","2026-08-04 13:25:23"
509,16,惨禍の迷路,さんかのめいろ,"Disaster's Maze",field,https://dq10.i-k-e.net/map/惨禍の迷路,"2026-03-14 14:22:06","2026-08-04 13:25:23"
510,16,落日の原野,らくじつのげんや,"Sunset Plains",field,https://dq10.i-k-e.net/map/落日の原野,"2026-03-14 14:22:09","2026-08-04 13:25:23"
511,16,逆夢の水晶宮,さかゆめのすいしょうきゅう,"Palace of Delusion",field,https://dq10.i-k-e.net/map/逆夢の水晶宮,"2026-03-14 14:22:12","2026-08-04 13:25:23"
513,16,薄明の小路,はくめいのこみち,"Twilight's Path",town,https://dq10.i-k-e.net/map/薄明の小路,"2026-03-14 14:22:24","2026-08-04 13:25:23"
514,16,悔恨の牢獄,かいこんのろうごく,"Prison of Remorse",dungeon,https://dq10.i-k-e.net/map/悔恨の牢獄,"2026-03-14 14:22:28","2026-08-04 13:25:23"
515,16,追想の王国,ついそうのおうこく,"Memory's Kingdom",town,https://dq10.i-k-e.net/map/追想の王国,"2026-03-14 14:22:38","2026-08-04 13:25:23"
516,16,王国の悪夢,おうこくのあくむ,"Kingdom of Terror",dungeon,https://dq10.i-k-e.net/map/王国の悪夢,"2026-03-14 14:22:50","2026-08-04 13:25:23"
517,16,天使の墓所,てんしのぼしょ,"Angel's Rest",dungeon,https://dq10.i-k-e.net/map/天使の墓所,"2026-03-14 14:23:20","2026-08-04 13:25:23"
518,16,古フォーリオン,こフォーリオン,"Ancient Fourion",town,https://dq10.i-k-e.net/map/古フォーリオン,"2026-03-14 14:23:22","2026-08-04 13:25:23"
519,16,古とこしえの神殿,ことこしえのしんでん,"Ancient Temple of Eternity",dungeon,https://dq10.i-k-e.net/map/古とこしえの神殿,"2026-03-14 14:23:28","2026-08-04 13:25:23"
520,16,星羅の天宮,せいらのてんきゅう,"Starry Shrine",town,https://dq10.i-k-e.net/map/星羅の天宮,"2026-03-14 14:23:28","2026-08-04 13:25:23"
560,13,古・バントリユ地方,こ・バントリユちほう,"Ancient Bantryu Region",field,https://draquex.com/map/kyu-1.php,"2026-03-14 22:37:45","2026-08-04 13:25:23"
561,13,古・エテーネ王国領,こ・エテーネおうこくりょう,"Ancient Ethene Kingdom Area",field,https://draquex.com/map/kyu-2.php,"2026-03-14 22:37:50","2026-08-04 13:25:23"
562,13,古・ティプローネ高地,こ・ティプローネこうち,"Ancient Tiplone Highlands",field,https://draquex.com/map/kyu-3.php,"2026-03-14 22:37:55","2026-08-04 13:25:23"
563,13,廃墟のドミネウス邸,はいきょのドミネウスてい,"Abandoned Domineus Mansion",field,https://draquex.com/map/kyu-4.php,"2026-03-14 22:37:59","2026-08-04 13:25:23"
564,13,古・残響の海蝕洞,こ・ざんきょうのかいしょくどう,"Ancient Echoing Sea Cave",field,https://draquex.com/map/kyu-5.php,"2026-03-14 22:38:05","2026-08-04 13:25:23"
565,13,イル・ラビリンス,イル・ラビリンス,"Il Maze",field,https://draquex.com/map/kyu-6.php,"2026-03-14 22:38:11","2026-08-04 13:25:23"
566,13,王立アルケミア,おうりつアルケミア,"Royal Alchemia",field,https://draquex.com/map/kyu-7.php,"2026-03-14 22:38:18","2026-08-04 13:25:23"
567,13,マデ神殿,マデしんでん,"Made Temple",field,https://draquex.com/map/kyu-28.php,"2026-03-14 22:38:41","2026-08-04 13:25:23"
568,14,古レビュール街道南,こレビュールかいどうみなみ,"Old Reviewle Highway South",field,https://draquex.com/map/kyu-8.php,"2026-03-14 22:38:54","2026-08-04 13:25:23"
569,14,古レビュール街道北,こレビュールかいどうきた,"Old Reviewle Highway North",field,https://draquex.com/map/kyu-9.php,"2026-03-14 22:38:58","2026-08-04 13:25:23"
570,14,古グランゼドーラ領,こグランゼドーラりょう,"Old Gran Zedora Territory",field,https://draquex.com/map/kyu-10.php,"2026-03-14 22:39:07","2026-08-04 13:25:23"
571,14,古ロヴォス高地,こロヴォスこうち,"Old Rovos Highlands",field,https://draquex.com/map/kyu-11.php,"2026-03-14 22:39:16","2026-08-04 13:25:23"
572,14,神儀の護堂,しんぎのごどう,"Guardian's Hall",field,https://draquex.com/map/kyu-12.php,"2026-03-14 22:39:20","2026-08-04 13:25:23"
573,7,オルセコ王国領,オルセコおうこくりょう,"Orseco Kingdom Region",field,https://draquex.com/map/kyu-13.php,"2026-03-14 22:39:30","2026-08-04 13:25:23"
574,7,ドランド平原,ドランドへいや,"Drand Plains",field,https://draquex.com/map/kyu-14.php,"2026-03-14 22:43:14","2026-08-04 13:25:23"
575,7,雄峰ランドン,ゆうほうランドン,"Landon Peak",field,https://draquex.com/map/kyu-15.php,"2026-03-14 22:43:20","2026-08-04 13:25:23"
576,7,辺境の雪山,へんきょうのゆきやま,"Snowy Mountain",field,https://draquex.com/map/kyu-16.php,"2026-03-14 22:43:24","2026-08-04 13:25:23"
577,7,鬼岩城,きがんじょう,"The Badrocks",field,https://draquex.com/map/kyu-17.php,"2026-03-14 22:43:31","2026-08-04 13:25:23"
578,7,ダズの船着き場,ダズのふなつきば,"Daz Dock",field,https://draquex.com/map/kyu-18.php,"2026-03-14 22:43:38","2026-08-04 13:25:23"
579,7,太古の氷穴,たいこのひょうけつ,"Old Ice Cavern",field,https://draquex.com/map/kyu-19.php,"2026-03-14 22:43:42","2026-08-04 13:25:23"
580,7,雪虫の洞くつ,ゆきむしのどうくつ,"Cave of the Flies",field,https://draquex.com/map/kyu-20.php,"2026-03-14 22:43:46","2026-08-04 13:25:23"
581,4,ダラズ大鉱脈,ダラズだいこうみゃく,"Daraz Prospect",field,https://draquex.com/map/kyu-21.php,"2026-03-14 22:43:51","2026-08-04 13:25:23"
582,4,カルデア溶岩帯,カルデアようがんたい,"Chaldea Lava Belt",field,https://draquex.com/map/kyu-22.php,"2026-03-14 22:43:55","2026-08-04 13:25:23"
583,4,ガタラ大山林,ガタラだいさんりん,"Gatara Mountain Forest",field,https://draquex.com/map/kyu-23.php,"2026-03-14 22:44:03","2026-08-04 13:25:23"
584,4,灼熱の溶岩窟,しゃくねつのようがんくつ,"Burning Lava Cave",field,https://draquex.com/map/kyu-24.php,"2026-03-14 22:44:08","2026-08-04 13:25:23"
585,4,古グルグ地下道,こグルグちかどう,"Old Gulug Underpass",field,https://draquex.com/map/kyu-25.php,"2026-03-14 22:44:12","2026-08-04 13:25:23"
586,2,自然遺産保護区,しぜんいさんほごく,"Heritage Reserve",field,https://draquex.com/map/kyu-26.php,"2026-03-14 22:44:18","2026-08-04 13:25:23"
587,2,宇宙船・立入禁止区画,うちゅうせん・たちいりきんしくかく,"Spacecraft - Restricted Area",field,https://draquex.com/map/kyu-27.php,"2026-03-14 22:44:34","2026-08-04 13:25:23"
588,19,エルトナの混沌,エルトナのこんとん,"Primordial Eltona",field,https://draquex.com/map/kyu-29.php,"2026-03-14 22:44:58","2026-08-04 13:25:23"
589,19,ナドラガンドの混沌,ナドラガンドのこんとん,"Primordial Nadragand",field,https://draquex.com/map/kyu-30.php,"2026-03-14 22:45:03","2026-08-04 13:25:23"
609,20,ルクスガルン大空洞,ルクスガルンだいくうどう,"Luxgarn Caverns",field,https://draquex.com/map/makai-21.php,"2026-03-14 23:12:58","2026-08-04 13:25:23"
611,17,レストリア平野,レストリアへいや,"Restoria Plains",field,https://draquex.com/map/hate-1.php,"2026-03-14 23:22:58","2026-08-04 13:25:23"
612,17,シュタール鉱野,シュタールこうや,"Stahl Minefield",field,https://draquex.com/map/hate-2.php,"2026-03-14 23:23:03","2026-08-04 13:25:23"
613,17,タービア草原,タービアそうげん,"Turbia Meadows",field,https://draquex.com/map/hate-3.php,"2026-03-14 23:23:08","2026-08-04 13:25:23"
614,17,ハディン採石場,ハディンさいせきじょう,"Hadine Quarry",field,https://draquex.com/map/hate-4.php,"2026-03-14 23:23:16","2026-08-04 13:25:23"
616,17,ラランブラ山道,ラランブラさんどう,"Larambla Trail",field,https://draquex.com/map/hate-5.php,"2026-03-14 23:23:26","2026-08-04 13:25:23"
617,17,宵の神殿,よいのしんでん,"Temple of Twilight",field,https://draquex.com/map/hate-6.php,"2026-03-14 23:26:25","2026-08-04 13:25:23"
618,17,ムニエカ地方,ムニエカちほう,"Munieka Region",field,https://draquex.com/map/hate-7.php,"2026-03-14 23:26:33","2026-08-04 13:25:23"
619,17,結晶の森,けっしょうのもり,"Crystalline Forest",field,https://draquex.com/map/hate-8.php,"2026-03-14 23:26:41","2026-08-04 13:25:23"
620,17,ウォルド地方,ウォルドちほう,"Angelfall Region",field,https://draquex.com/map/hate-9.php,"2026-03-14 23:26:46","2026-08-04 13:25:23"
621,17,ムニエカ・隠し通路,ムニエカ・かくしつうろ,"Munieka - Secret Passage",dungeon,https://draquex.com/map/hate-15.php,"2026-03-14 23:27:20","2026-08-04 13:25:23"
624,6,死せる結晶の荒野,しせるけっしょうのこうや,"Dead Crystal Desert",field,,"2026-03-18 13:39:31","2026-08-04 13:25:23"
625,20,バルメシュケの研究所,バルメシュケのけんきゅうじょ,"Balmeschke's Laboratory",dungeon,,"2026-03-18 14:12:06","2026-08-04 13:25:23"
629,6,古代オルセコ闘技場,こだいオルセコとうぎじょう,"Old Orseco Arena",dungeon,,"2026-03-21 14:21:24","2026-08-04 13:25:23"
631,22,カラマド高原,カラマドこうげん,"kalmad plateau",field,,"2026-06-26 17:48:46","2026-08-04 13:25:23"
632,22,亡国の遺構,ぼうこくのいこう,"Bokoku Iko",dungeon,,"2026-06-26 17:50:54","2026-08-04 13:25:23"
633,22,ソルベルム領,ソルベルムりょう,solberum,field,,"2026-06-26 17:58:10","2026-08-04 13:25:23"
634,22,カルサドラ溶岩窟,カルサドラようがんくつ,"karsadora yogan",dungeon,,"2026-06-26 17:59:35","2026-08-04 13:25:23"
635,22,流砂の海原,りゅうさのうなばら,"Ryusa no Unabara",field,,"2026-06-26 18:00:39","2026-08-04 13:25:23"
636,22,ダラマッド遺跡,ダラマッドいせき,"Daramad Iseki",dungeon,,"2026-06-26 18:02:21","2026-08-04 13:25:23"
637,22,ラニカルカ地帯,ラニカルカちたい,Ranikaruka,field,,"2026-06-26 18:02:57","2026-08-04 13:25:23"
638,22,ソルトナ峡谷,ソルトナきょうこく,"Soltona Kyokoku",field,,"2026-06-26 18:03:39","2026-08-04 13:25:23"
639,22,ヴォルザッド地下迷宮,ヴォルザッドちかめいきゅう,,dungeon,,"2026-06-27 16:28:58","2026-08-04 13:25:23"
640,22,エマージュ海岸,エマージュかいがん,"Emage coast",field,,"2026-08-03 13:01:19","2026-08-04 13:25:23"
